decoyID	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop
IGDCC4_65422787_C	0.445603	2.429000	0.051724	0.034483	34.352000
INTS14_65584764_C	128.785418	321.801000	0.472727	0.472727	7674.359000
INTS14_65598206_P	0.072490	1.918000	0.061224	0.000000	19.169000
INTS14_65598315_C	50.266783	321.616000	0.456522	0.456522	5095.520000
INTS14_65599175_P	0.426735	2.502000	0.102041	0.081633	30.835000
INTS14_65600147_P	-0.117755	0.625000	0.000000	0.000000	11.875000
INTS14_65610790_C	-0.167983	2.259000	0.103448	0.034483	22.233000
IQCH_67254942_C	0.770328	2.994000	0.344828	0.275862	60.401000
IQCH_67468761_P	38.425633	321.616000	0.551020	0.551020	8452.920000
ITGA11_68307342_C	-21.295698	321.616000	0.320755	0.320755	5353.672000
ITGA11_68409164_P	-0.045694	1.167000	0.000000	0.000000	17.287000
KIF23_69414471_C	0.344517	2.058000	0.155172	0.051724	34.639000
KIF23_69415755_P	-0.132816	1.943000	0.040816	0.000000	14.527000
KIF23_69416058_C	-30.103604	321.616000	0.283019	0.283019	4156.032000
KIF23_69438641_P	-1.010490	-0.643000	0.000000	0.000000	0.000000
KIF23_69440072_C	46.177529	321.616000	0.392157	0.392157	4927.571000
KIF23_69445036_C	61.571241	321.616000	0.388889	0.388889	5869.560000
KIF23_69446008_P	178.351071	321.616000	0.678571	0.678571	5994.702000
KIF23_69446586_P	-0.619959	0.620000	0.000000	0.000000	5.275000
LACTB_63122463_P	-0.580143	2.038000	0.061224	0.020408	10.609000
LACTB_63122697_C	81.842077	321.616000	0.641026	0.641026	5801.668000
LEO1_51949802_C	-46.215208	321.616000	0.226415	0.226415	3022.872000
LEO1_51952606_P	-0.344367	1.414000	0.040816	0.000000	11.131000
LEO1_51958736_C	23.840704	321.616000	0.277778	0.277778	4784.707000
LEO1_51959358_P	0.440041	2.044000	0.183673	0.081633	32.433000
LEO1_51971507_P	-0.347327	1.185000	0.000000	0.000000	11.036000
LEO1_51971682_C	-22.900796	321.616000	0.259259	0.259259	4425.763000
LIPC_58438781_P	0.160367	1.132000	0.000000	0.000000	17.882000
LIPC_58538512_C	-27.984157	321.616000	0.294118	0.294118	4737.859000
LIPC_58548567_C	-24.701870	321.616000	0.314815	0.314815	2228.048000
LIPC_58564070_P	-0.287041	2.721000	0.040816	0.020408	9.577000
LRRC49_70853464_C	-0.254983	1.225000	0.000000	0.000000	17.246000
LRRC49_70862406_P	-0.350367	0.698000	0.000000	0.000000	5.584000
LRRC49_70873218_C	-0.045845	1.952000	0.017241	0.000000	20.324000
LRRC49_70904750_C	-112.350065	321.616000	0.290323	0.290323	2847.484000
LRRC49_70979858_P	-0.156980	0.965000	0.000000	0.000000	12.981000
LRRC49_71008412_P	55.839930	321.616000	0.441860	0.441860	5981.915000
LRRC49_71012908_C	21.393963	321.616000	0.370370	0.370370	6321.396000
MAP2K1_66407349_P	0.181673	2.156000	0.142857	0.020408	24.368000
MAP2K1_66435232_C	-9.526389	321.616000	0.333333	0.333333	3882.591000
MAP2K1_66458786_P	-0.334000	0.600000	0.000000	0.000000	6.600000
MAP2K1_66481481_P	0.199878	1.179000	0.000000	0.000000	21.615000
MAP2K1_66481874_C	-25.619449	321.616000	0.244898	0.244898	3524.955000
MAP2K1_66489271_C	64.737491	321.616000	0.679245	0.679245	6042.526000
MAP2K5_67543465_C	1.561328	4.010000	0.500000	0.396552	99.558000
MAP2K5_67624197_P	-1.449857	-1.319000	0.000000	0.000000	0.000000
MAP2K5_67703403_C	66.597103	319.100000	0.333333	0.333333	3453.550000
MAP2K5_67748012_P	202.445467	321.616000	0.822222	0.822222	11584.494000
MAP2K5_67748252_C	264.294632	321.616000	0.921053	0.921053	10971.144000
MAP2K5_67786554_P	-0.256306	1.390000	0.040816	0.000000	13.246000
MAPK6_52023228_P	0.305755	2.342000	0.102041	0.040816	28.266000
MAPK6_52037981_P	0.488367	1.939000	0.081633	0.000000	30.931000
MAPK6_52047010_C	29.936318	321.616000	0.568182	0.568182	5270.228000
MAPK6_52061495_C	44.669945	321.616000	0.345455	0.345455	5379.297000
MEGF11_66248150_P	0.143449	1.695000	0.081633	0.000000	21.154000
MEGF11_66253599_C	0.361828	2.064000	0.155172	0.034483	35.157000
MINDY2_58787958_C	2.204207	4.187000	0.534483	0.500000	131.172000
MINDY2_58808092_P	-0.053184	0.936000	0.000000	0.000000	13.734000
MINDY2_58810285_P	64.353205	321.616000	0.538462	0.538462	6214.606000
MINDY2_58831911_C	18.391255	321.616000	0.313725	0.313725	4632.260000
MNS1_56434132_C	12.682682	321.616000	0.500000	0.500000	3346.701000
MNS1_56452980_P	-0.089980	0.737000	0.000000	0.000000	14.205000
MTFMT_65005041_P	0.077755	1.185000	0.000000	0.000000	15.988000
MTFMT_65026825_C	-2.462468	321.616000	0.382979	0.382979	5658.490000
MYO1E_59171891_C	44.685150	321.616000	0.500000	0.500000	4551.292000
MYO1E_59174392_P	-0.400694	0.747000	0.000000	0.000000	6.223000
MYO1E_59208675_C	16.125943	321.616000	0.264151	0.264151	4441.079000
MYO1E_59217885_C	12.448147	321.616000	0.352941	0.352941	3540.612000
MYO1E_59222759_P	-0.225510	1.861000	0.040816	0.000000	12.931000
MYO1E_59223053_C	-33.750380	321.616000	0.200000	0.200000	3152.069000
MYO1E_59223311_P	-0.044776	1.077000	0.000000	0.000000	12.175000
MYO1E_59308331_P	-1.308000	-0.696000	0.000000	0.000000	0.000000
MYO1E_59355342_P	-0.065204	1.550000	0.020408	0.000000	12.776000
MYO1E_59372492_C	0.968517	2.361000	0.431034	0.034483	61.458000
MYO5A_52319054_C	-16.999000	321.616000	0.232143	0.232143	3906.059000
MYO5A_52327846_C	-62.059200	321.616000	0.163636	0.163636	2855.026000
MYO5A_52336838_P	0.158735	2.997000	0.081633	0.020408	20.851000
MYO5A_52380358_P	-0.384429	0.481000	0.000000	0.000000	8.177000
MYO5A_52384539_P	0.226041	2.299000	0.122449	0.020408	25.259000
MYO5A_52387823_C	18.449137	321.616000	0.313725	0.313725	4904.888000
MYO5A_52416139_C	6.379073	321.616000	0.272727	0.272727	4762.490000
MYO5A_52428883_P	-0.245980	2.093000	0.040816	0.020408	13.830000
MYO5C_52225069_C	-0.116963	321.616000	0.314815	0.314815	4714.936000
MYO5C_52225299_P	-0.060367	0.968000	0.000000	0.000000	14.515000
MYO5C_52235282_P	-0.318429	1.381000	0.040816	0.000000	9.254000
MYO5C_52239432_P	-0.076388	2.321000	0.040816	0.020408	15.380000
MYO5C_52242042_C	6.214296	321.616000	0.407407	0.407407	3505.546000
MYO5C_52245950_C	17.549946	321.616000	0.250000	0.250000	4463.124000
MYO5C_52246911_C	-1.340333	321.616000	0.228070	0.228070	4119.358000
MYO5C_52247129_P	-0.212551	1.134000	0.000000	0.000000	10.857000
MYO9A_71828120_P	0.241980	1.463000	0.040816	0.000000	21.783000
MYO9A_71850296_P	-0.258837	1.854000	0.081633	0.000000	14.939000
MYO9A_71888220_P	0.509286	2.133000	0.142857	0.020408	31.674000
MYO9A_71893673_C	1.316086	4.284000	0.500000	0.310345	83.888000
MYO9A_71897455_C	49.085447	321.616000	0.394737	0.394737	4725.336000
MYO9A_71930858_P	-1.251000	-1.251000	0.000000	0.000000	0.000000
MYO9A_71959895_C	28.033000	321.616000	0.414634	0.414634	2877.480000
MYO9A_71975732_P	-0.828163	-0.657000	0.000000	0.000000	0.000000
MYO9A_71999845_C	52.267630	321.616000	0.314815	0.314815	5417.992000
MYO9A_72020912_C	75.995419	321.616000	0.348837	0.348837	4747.582000
NEDD4_55834221_C	-56.190655	321.616000	0.200000	0.200000	2975.998000
NEDD4_55858111_P	-0.037612	1.279000	0.000000	0.000000	18.403000
NEDD4_55863169_P	-7.540297	319.100000	0.027027	0.027027	319.100000
NEDD4_55915278_C	5.854245	321.616000	0.469388	0.469388	6166.451000
PARP16_65267163_P	-0.743061	-0.457000	0.000000	0.000000	0.000000
PARP16_65270929_C	-76.681500	321.616000	0.326087	0.326087	2586.176000
PARP6_72249519_P	-0.066633	1.039000	0.000000	0.000000	13.897000
PARP6_72253431_C	15.555333	321.616000	0.354167	0.354167	4495.985000
PARP6_72260472_C	76.502741	321.625000	0.620690	0.620690	11363.715000
PIAS1_68054345_C	2.571534	2.909000	0.982759	0.810345	149.149000
PIAS1_68060882_P	-0.403980	0.661000	0.000000	0.000000	6.610000
PIAS1_68079466_P	0.063633	1.339000	0.020408	0.000000	15.021000
PIAS1_68141631_P	0.091245	2.110000	0.040816	0.020408	19.684000
PIAS1_68173887_C	10.822085	321.616000	0.425532	0.425532	4221.024000
PIAS1_68175762_C	69.684289	321.616000	0.355556	0.311111	3505.832000
PIAS1_68181349_C	59.666231	321.616000	0.487179	0.487179	5947.720000
PIGB_55319408_C	0.160276	2.797000	0.206897	0.086207	34.367000
PIGB_55320066_P	0.069408	1.878000	0.081633	0.000000	18.938000
PIGB_55320908_P	0.204082	1.329000	0.081633	0.000000	22.584000
PIGB_55322076_P	-0.237980	0.319000	0.000000	0.000000	8.932000
PIGB_55334002_C	-25.158592	321.616000	0.163265	0.163265	1960.021000
PIGB_55350907_C	-131.130149	321.616000	0.170213	0.170213	1615.563000
PKM_72203016_C	-7.429302	321.616000	0.320755	0.320755	4993.128000
PKM_72206722_C	57.345594	321.616000	0.562500	0.562500	5714.858000
PKM_72208615_C	9.094326	321.616000	0.304348	0.304348	4387.011000
PKM_72208688_P	17.019677	321.616000	0.516129	0.516129	4731.440000
PKM_72208715_P	104.291217	321.616000	0.608696	0.608696	4044.694000
PKM_72208890_P	76.214692	321.616000	0.512821	0.512821	4186.528000
PKM_72218938_C	-24.241571	321.616000	0.196429	0.196429	3510.594000
PKM_72219203_P	87.057898	321.801000	0.653061	0.653061	9687.662000
PKM_72228110_P	0.234184	1.458000	0.040816	0.000000	22.700000
PKM_72230894_C	-0.347293	0.917000	0.000000	0.000000	10.464000
PRTG_55680048_C	8.476062	321.616000	0.406250	0.406250	3571.147000
PRTG_55681243_P	-0.030020	1.768000	0.020408	0.000000	15.585000
PRTG_55693497_P	0.331592	1.183000	0.000000	0.000000	24.626000
PRTG_55742832_C	0.372741	2.956000	0.120690	0.051724	34.809000
RAB8B_63189743_C	-10.323720	319.100000	0.320000	0.320000	4087.799000
RAB8B_63253768_P	-0.286265	2.018000	0.081633	0.020408	14.341000
RASL12_65058371_P	-0.353571	1.425000	0.040816	0.000000	10.100000
RASL12_65065211_C	35.975472	321.616000	0.222222	0.222222	2508.937000
RBPMS2_64758888_P	-0.202633	1.138000	0.000000	0.000000	12.714000
RBPMS2_64775227_C	0.344345	2.360000	0.086207	0.017241	31.049000
RFX7_56179264_C	1.921414	3.135000	0.603448	0.551724	115.154000
RFX7_56205673_P	-0.034449	1.726000	0.081633	0.000000	22.554000
RNF111_58988063_C	0.986086	2.580000	0.362069	0.206897	66.941000
RNF111_58995761_P	-0.266184	1.014000	0.000000	0.000000	6.580000
RNF111_59012647_P	0.063612	0.868000	0.000000	0.000000	19.592000
RNF111_59052111_P	0.007286	1.574000	0.020408	0.000000	16.292000
RNF111_59085780_C	-17.320057	321.616000	0.457143	0.457143	4164.303000
RNF111_59091149_C	35.827271	321.616000	0.541667	0.541667	5383.778000
RORA_60500953_C	77.158226	321.616000	0.451613	0.451613	4401.340000
RORA_61133518_P	-0.201898	2.867000	0.061224	0.020408	17.038000
RP11-429D19.1_59270459_P	-0.937837	-0.436000	0.000000	0.000000	0.000000
RP11-429D19.1_59270905_C	-0.274621	0.687000	0.000000	0.000000	8.931000
RP11-429D19.1_59271141_P	-0.238653	1.308000	0.020408	0.000000	11.357000
RSL24D1_55191335_P	-0.066163	1.561000	0.040816	0.000000	17.046000
RSL24D1_55192714_C	-32.415208	321.616000	0.207547	0.207547	3439.032000
SCG3_51681832_C	1.286017	3.701000	0.396552	0.379310	86.315000
SCG3_51682824_P	0.243122	2.074000	0.102041	0.040816	25.111000
SCG3_51688521_P	-0.063122	1.300000	0.000000	0.000000	15.926000
SCG3_51689363_C	14.856319	321.616000	0.361702	0.361702	4301.074000
SCG3_51699020_P	0.082469	2.080000	0.081633	0.020408	20.340000
SCG3_51701239_C	90.103935	321.616000	0.548387	0.548387	4201.420000
SECISBP2L_49012846_P	61.122677	319.100000	0.354839	0.354839	3451.468000
SECISBP2L_49026155_P	-0.913327	-0.630000	0.000000	0.000000	0.000000
SECISBP2L_49028138_C	68.353368	321.801000	0.614035	0.614035	10947.730000
SECISBP2L_49035735_P	146.110391	319.100000	0.608696	0.608696	4369.550000
SECISBP2L_49037585_C	-77.784154	321.616000	0.256410	0.256410	3171.643000
SECISBP2L_49046270_C	0.989879	2.851000	0.396552	0.241379	65.393000
SHC4_48867812_C	-28.294783	321.616000	0.456522	0.456522	6607.742000
SHC4_48918941_P	-0.000204	1.279000	0.000000	0.000000	17.198000
SHC4_48953364_P	-0.243408	0.433000	0.000000	0.000000	8.227000
SHC4_48962425_C	133.502071	321.616000	0.523810	0.523810	6374.780000
SKOR1_67819740_C	-0.532793	0.949000	0.000000	0.000000	8.445000
SKOR1_67826955_P	101.704622	321.616000	0.533333	0.533333	7484.156000
SKOR1_67827030_P	58.768043	321.616000	0.521739	0.521739	6588.502000
SKOR1_67827087_C	18.368207	321.801000	0.551724	0.551724	9236.857000
SKOR1_67830293_C	31.100038	321.616000	0.490566	0.490566	7004.733000
SKOR1_67832343_C	-50.320942	321.616000	0.192308	0.192308	3155.216000
SKOR1_67832676_C	109.854464	321.616000	0.607143	0.607143	5240.438000
SKOR1_67832868_P	151.779395	321.616000	0.744186	0.744186	9965.450000
SKOR1_67832982_P	1.513551	3.280000	0.530612	0.244898	74.483000
SKOR1_67833504_P	0.205776	2.860000	0.142857	0.040816	24.192000
SLC27A2_50203482_P	-0.014531	1.441000	0.081633	0.000000	17.301000
SLC27A2_50229037_C	45.762020	321.616000	0.420000	0.420000	4811.717000
SLTM_58887220_C	9.543277	321.616000	0.404255	0.404255	3882.070000
SLTM_58888296_P	0.120796	1.581000	0.020408	0.000000	18.374000
SLTM_58889424_C	-41.494154	321.616000	0.230769	0.230769	2865.947000
SLTM_58911693_P	0.054612	1.289000	0.000000	0.000000	21.005000
SLTM_58915436_P	0.425857	2.565000	0.061224	0.040816	31.132000
SLTM_58933398_C	0.857586	4.071000	0.344828	0.206897	61.960000
SMAD3_67074585_P	-0.033184	1.367000	0.040816	0.000000	15.573000
SMAD3_67165083_C	-8.445638	321.616000	0.425532	0.425532	3774.607000
SMAD6_66704070_C	4.118500	319.100000	0.425926	0.425926	5026.338000
SMAD6_66724403_P	0.083571	1.660000	0.040816	0.000000	19.602000
SNX1_64096167_C	1.191241	3.553000	0.448276	0.327586	76.602000
SNX1_64123403_P	31.739184	321.801000	0.551020	0.551020	8422.206000
SNX1_64127625_P	0.423184	1.692000	0.122449	0.000000	27.236000
SNX1_64130316_C	17.581698	321.616000	0.490566	0.320755	3849.282000
SNX1_64134802_C	26.485661	321.616000	0.339286	0.339286	4803.077000
SNX1_64135299_P	-0.837327	-0.505000	0.000000	0.000000	0.000000
SPG21_64965575_P	0.092592	2.165000	0.061224	0.020408	19.698000
SPG21_64969648_P	-0.007000	1.629000	0.020408	0.000000	16.527000
SPG21_64970108_C	-29.914509	321.616000	0.218182	0.218182	3467.904000
SPG21_64983501_C	1.970093	321.616000	0.370370	0.370370	5081.680000
SPG21_64989203_P	0.440735	2.265000	0.183673	0.020408	32.099000
SPG21_64989659_C	0.701293	2.926000	0.206897	0.137931	49.263000
SPPL2A_50725215_C	-130.613619	319.100000	0.214286	0.214286	2115.538000
SPPL2A_50730959_C	64.688818	321.616000	0.393939	0.393939	4106.893000
SPPL2A_50732941_P	-0.125673	1.518000	0.020408	0.000000	9.560000
SPPL2A_50738286_P	-1.179102	-0.891000	0.000000	0.000000	0.000000
SPPL2A_50747881_P	0.219918	1.747000	0.040816	0.000000	22.229000
SPPL2A_50765462_C	0.397690	1.690000	0.068966	0.000000	32.107000
TCF12_56918901_C	0.188034	1.900000	0.068966	0.000000	25.465000
TCF12_57013111_P	-0.286694	1.293000	0.000000	0.000000	11.941000
TCF12_57166461_C	1.786483	3.938000	0.500000	0.431034	109.738000
TCF12_57224855_P	-0.021061	2.372000	0.061224	0.040816	18.040000
TCF12_57232066_P	184.654667	321.616000	0.851852	0.703704	5607.910000
TCF12_57234102_C	20.352588	321.616000	0.294118	0.294118	4787.367000
TEX9_56365318_P	-0.738327	0.577000	0.000000	0.000000	5.357000
TEX9_56412431_C	-22.929491	321.616000	0.245283	0.245283	4026.064000
TEX9_56427734_C	65.249905	321.616000	0.428571	0.428571	5104.341000
TEX9_56427815_P	0.069204	2.498000	0.081633	0.020408	19.365000
THAP10_70882755_C	0.320052	2.159000	0.155172	0.034483	33.404000
THAP10_70883039_P	0.232796	1.329000	0.081633	0.000000	22.442000
THSD4_71745230_C	-24.592810	321.801000	0.465517	0.465517	8497.435000
THSD4_71752139_P	-0.097061	0.830000	0.000000	0.000000	12.748000
TIPIN_66352452_P	-0.083694	0.904000	0.000000	0.000000	14.556000
TIPIN_66356633_C	-0.846879	1.902000	0.017241	0.000000	13.128000
TLN2_62561477_C	0.733741	2.763000	0.344828	0.051724	52.964000
TLN2_62614746_P	-0.008796	1.596000	0.040816	0.000000	18.297000
TLN2_62614954_P	-0.056000	0.424000	0.000000	0.000000	12.296000
TLN2_62653309_C	75.974977	321.616000	0.534884	0.534884	5568.969000
TLN2_62681239_P	0.125286	1.729000	0.040816	0.000000	22.115000
TLN2_62692609_P	-0.302776	1.051000	0.000000	0.000000	9.679000
TLN2_62697863_C	4.402000	321.616000	0.487179	0.487179	4500.875000
TLN2_62711212_P	0.379306	2.427000	0.061224	0.020408	28.387000
TLN2_62737081_C	30.263500	321.616000	0.464286	0.464286	4664.666000
TLN2_62740764_C	18.135036	321.616000	0.363636	0.363636	4534.780000
TLN2_62748439_C	34.334909	321.616000	0.418182	0.418182	4523.727000
TLN2_62753911_C	45.068720	321.616000	0.380000	0.380000	5135.014000
TLN2_62805492_P	0.437776	2.149000	0.183673	0.061224	35.147000
TLN2_62819807_P	-0.102592	1.227000	0.000000	0.000000	15.974000
TLN2_62835549_P	-0.239408	1.399000	0.020408	0.000000	8.306000
TLN2_62836068_C	34.522783	321.616000	0.369565	0.369565	5412.341000
TMOD2_51766562_C	73.586958	321.616000	0.520833	0.520833	6018.879000
TMOD2_51776047_P	0.051041	2.143000	0.061224	0.020408	20.424000
TMOD2_51791106_P	-1.017633	-0.874000	0.000000	0.000000	0.000000
TMOD2_51798335_C	81.916735	321.616000	0.632653	0.632653	6099.288000
TMOD3_51863005_C	18.198554	321.616000	0.232143	0.232143	4163.646000
TMOD3_51887502_P	-145.548327	321.801000	0.265306	0.265306	4122.110000
TMOD3_51888113_P	-0.118224	0.964000	0.000000	0.000000	13.066000
TMOD3_51888792_P	0.467837	2.379000	0.244898	0.040816	34.967000
TMOD3_51893940_C	69.893935	321.616000	0.548387	0.548387	3227.674000
TMOD3_51900293_C	21.142283	321.616000	0.543478	0.543478	4624.685000
TPM1_63044147_C	105.893881	321.616000	0.452381	0.452381	6006.383000
TPM1_63056757_P	-0.233796	1.147000	0.000000	0.000000	11.547000
TPM1_63059416_P	0.332184	2.261000	0.061224	0.020408	26.138000
TPM1_63061268_C	44.546813	321.616000	0.500000	0.500000	7592.583000
TPM1_63062640_C	141.569167	321.616000	0.722222	0.722222	7958.611000
TPM1_63062926_P	0.063327	1.364000	0.040816	0.000000	17.998000
TRIP4_64387959_C	1.288759	3.908000	0.448276	0.310345	84.859000
TRIP4_64388196_P	-0.015633	1.422000	0.040816	0.000000	16.524000
TRIP4_64395689_P	0.048490	1.945000	0.020408	0.000000	17.886000
TRIP4_64400894_P	0.269796	2.028000	0.061224	0.061224	22.985000
TRIP4_64424150_C	77.268095	321.616000	0.380952	0.380952	4111.884000
TRIP4_64425626_C	89.731610	321.616000	0.658537	0.658537	4544.295000
TRPM7_50567528_P	-0.709245	-0.437000	0.000000	0.000000	0.000000
TRPM7_50570098_C	42.806962	321.616000	0.339623	0.339623	5653.588000
TRPM7_50574846_C	75.364182	321.616000	0.400000	0.400000	6370.288000
TRPM7_50583458_P	-0.088551	1.693000	0.020408	0.000000	16.482000
TRPM7_50614117_C	-23.862434	321.616000	0.207547	0.207547	3476.161000
TRPM7_50643334_C	-47.733842	321.616000	0.236842	0.236842	2879.745000
TRPM7_50663128_P	0.089633	1.152000	0.000000	0.000000	18.974000
TRPM7_50673888_P	-1.282265	-1.251000	0.000000	0.000000	0.000000
UACA_70660497_P	-0.320837	0.912000	0.000000	0.000000	9.900000
UACA_70682752_C	1.273569	3.308000	0.465517	0.224138	78.735000
UACA_70687744_C	92.526064	321.616000	0.404255	0.404255	5499.921000
UACA_70699521_C	-11.297593	321.616000	0.240741	0.240741	4121.632000
UACA_70706872_P	-0.042041	0.881000	0.000000	0.000000	15.402000
UACA_70719281_P	-0.183980	0.755000	0.000000	0.000000	11.926000
UACA_70736966_P	-0.015388	1.268000	0.000000	0.000000	15.540000
UACA_70763324_C	0.320534	2.417000	0.172414	0.034483	32.496000
UNC13C_54135919_P	-0.689653	-0.353000	0.000000	0.000000	0.000000
UNC13C_54269240_P	-0.132837	0.988000	0.000000	0.000000	14.324000
UNC13C_54269587_P	-0.452837	1.235000	0.000000	0.000000	7.101000
UNC13C_54297921_C	-17.561226	321.616000	0.188679	0.188679	3201.334000
UNC13C_54309935_P	0.369796	2.060000	0.122449	0.061224	26.748000
UNC13C_54333851_C	20.842941	321.616000	0.333333	0.333333	4831.534000
UNC13C_54357465_P	0.297122	2.456000	0.142857	0.040816	30.690000
UNC13C_54494729_C	-32.713648	321.616000	0.296296	0.296296	3543.195000
UNC13C_54533061_C	-21.829021	321.616000	0.437500	0.437500	4794.520000
UNC13C_54622414_C	45.999930	321.616000	0.421053	0.350877	5097.528000
USP3_63504825_C	1.631879	2.920000	0.586207	0.465517	96.668000
USP3_63560205_P	-0.053531	0.450000	0.000000	0.000000	9.450000
USP3_63573944_P	85.238000	319.100000	0.636364	0.636364	2174.654000
USP3_63574147_C	-8.224268	321.616000	0.487805	0.487805	4552.498000
USP3_63588418_C	1.230434	321.616000	0.301887	0.301887	4160.015000
USP3_63588701_P	23.092250	321.616000	0.416667	0.416667	4464.514000
USP50_50540822_P	-0.246959	0.655000	0.000000	0.000000	7.205000
USP50_50544581_C	0.596897	4.494000	0.362069	0.258621	62.792000
USP50_50546467_C	1.061397	3.196000	0.362069	0.293103	74.791000
USP50_50546802_P	-0.104347	2.101000	0.040816	0.020408	15.878000
USP8_50424649_C	0.239897	2.914000	0.172414	0.051724	35.133000
USP8_50459076_P	1.504204	4.134000	0.530612	0.265306	75.283000
USP8_50462317_C	0.594621	2.832000	0.241379	0.034483	44.301000
USP8_50476848_P	55.897643	321.616000	0.428571	0.428571	5653.288000
VPS13C_61863146_P	-0.404184	1.125000	0.000000	0.000000	7.158000
VPS13C_61880837_C	56.767404	321.616000	0.423077	0.423077	5999.427000
VPS13C_61881557_C	71.624533	321.616000	0.355556	0.355556	3880.651000
VPS13C_61910304_P	-56.621929	321.616000	0.285714	0.285714	3706.981000
VPS13C_61915909_P	-9.229476	321.616000	0.333333	0.333333	4041.746000
VPS13C_61916011_P	1.961667	321.616000	0.500000	0.500000	2238.752000
VPS13C_61920492_C	-29.742717	321.616000	0.217391	0.217391	2963.738000
VPS13C_61927085_C	12.147593	321.616000	0.240741	0.240741	4089.659000
