MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	decoy_id_clean
ABCC6_16190100	0.267250	0.837000	0.000000	0.000000	1.609000	ABCC6_16190100
ABCC6_16192775	-0.274551	1.154000	0.000000	0.000000	12.318000	ABCC6_16192775
ABCC6_16206182	-0.057245	1.336000	0.061224	0.000000	17.484000	ABCC6_16206182
ABCC6_16215282	0.023592	1.434000	0.081633	0.000000	16.921000	ABCC6_16215282
AC002551.1_27643753	-0.488898	1.026000	0.000000	0.000000	10.280000	AC002551.1_27643753
AC002551.1_27643757	0.039667	0.339000	0.000000	0.000000	0.678000	AC002551.1_27643757
AC002551.1_27643761	0.394000	1.026000	0.000000	0.000000	1.541000	AC002551.1_27643761
ACSM1_20663447	-1.175306	-0.930000	0.000000	0.000000	0.000000	ACSM1_20663447
ACSM1_20665982	-0.979061	-0.930000	0.000000	0.000000	0.000000	ACSM1_20665982
ACSM3_20781588	-0.007143	1.213000	0.000000	0.000000	13.772000	ACSM3_20781588
ACSM3_20781592	-0.109000	1.103000	0.000000	0.000000	1.103000	ACSM3_20781592
ACSM3_20788771	0.174347	1.277000	0.000000	0.000000	19.213000	ACSM3_20788771
ACSM3_20792770	-0.075551	1.241000	0.000000	0.000000	15.037000	ACSM3_20792770
ACSM5_20423807	0.036184	1.936000	0.061224	0.000000	19.394000	ACSM5_20423807
ACSM5_20423811	0.199667	0.555000	0.000000	0.000000	0.942000	ACSM5_20423811
ACSM5_20427585	-0.011653	1.638000	0.040816	0.000000	16.271000	ACSM5_20427585
ACSM5_20427592	-0.673500	0.486000	0.000000	0.000000	0.486000	ACSM5_20427592
ADCY9_3978353	-0.241000	1.942000	0.020408	0.000000	12.872000	ADCY9_3978353
ADCY9_3978357	-0.980667	-0.414000	0.000000	0.000000	0.000000	ADCY9_3978357
ADCY9_3978359	-2.148000	-2.148000	0.000000	0.000000	0.000000	ADCY9_3978359
ADCY9_3985478	-0.516082	0.433000	0.000000	0.000000	5.629000	ADCY9_3985478
ADCY9_3989791	0.166000	2.413000	0.081633	0.061224	24.760000	ADCY9_3989791
AF001548.5_15730141	-0.901714	-0.671000	0.000000	0.000000	0.000000	AF001548.5_15730141
AJ003147.9_3191197	-0.323020	0.321000	0.000000	0.000000	7.704000	AJ003147.9_3191197
ALDOA_30066557	-0.148796	0.997000	0.000000	0.000000	12.324000	ALDOA_30066557
ALDOA_30069167	0.047510	1.842000	0.061224	0.000000	19.228000	ALDOA_30069167
ALG1_5076362	-0.254224	1.386000	0.040816	0.000000	9.117000	ALG1_5076362
AMDHD2_2520682	-0.416102	0.830000	0.000000	0.000000	5.412000	AMDHD2_2520682
AMDHD2_2520726	-0.294860	1.492000	0.023256	0.000000	7.313000	AMDHD2_2520726
ANKS3_4732315	-0.067184	1.940000	0.040816	0.000000	18.702000	ANKS3_4732315
ATF7IP2_10415306	-1.062673	-0.939000	0.000000	0.000000	0.000000	ATF7IP2_10415306
ATF7IP2_10419759	-1.090980	-0.939000	0.000000	0.000000	0.000000	ATF7IP2_10419759
ATF7IP2_10433699	0.324735	2.281000	0.081633	0.061224	25.748000	ATF7IP2_10433699
ATF7IP2_10434649	0.177551	1.847000	0.081633	0.000000	23.462000	ATF7IP2_10434649
ATP2A1_28904093	-0.200224	1.399000	0.040816	0.000000	15.163000	ATP2A1_28904093
ATP2A1_28904097	0.213000	0.979000	0.000000	0.000000	1.382000	ATP2A1_28904097
ATXN2L_28826760	-0.261653	2.207000	0.061224	0.020408	10.442000	ATXN2L_28826760
ATXN2L_28826777	-0.160937	0.812000	0.000000	0.000000	3.214000	ATXN2L_28826777
ATXN2L_28829714	-0.274388	1.337000	0.020408	0.000000	11.443000	ATXN2L_28829714
ATXN2L_28832708	-0.233082	1.466000	0.020408	0.000000	11.890000	ATXN2L_28832708
ATXN2L_28834792	-0.616408	0.661000	0.000000	0.000000	2.369000	ATXN2L_28834792
ATXN2L_28834796	-0.552000	0.425000	0.000000	0.000000	0.425000	ATXN2L_28834796
ATXN2L_28835900	-0.686488	319.100000	0.024390	0.024390	326.639000	ATXN2L_28835900
BAIAP3_1343140	-0.584796	0.836000	0.000000	0.000000	5.973000	BAIAP3_1343140
BAIAP3_1343144	-1.221000	-1.041000	0.000000	0.000000	0.000000	BAIAP3_1343144
C16orf52_22028246	-0.229388	2.338000	0.040816	0.020408	12.595000	C16orf52_22028246
C16orf54_29745696	-0.336082	2.120000	0.020408	0.020408	12.994000	C16orf54_29745696
C16orf59_2462323	-0.629102	0.907000	0.000000	0.000000	4.918000	C16orf59_2462323
C16orf59_2462851	-0.378143	1.004000	0.000000	0.000000	9.431000	C16orf59_2462851
C16orf71_4744618	-0.446102	1.500000	0.020408	0.000000	7.768000	C16orf71_4744618
C16orf72_9092500	-0.566857	1.100000	0.000000	0.000000	7.206000	C16orf72_9092500
C16orf72_9092503	-0.513333	-0.358000	0.000000	0.000000	0.000000	C16orf72_9092503
C16orf72_9092749	0.124020	2.223000	0.122449	0.020408	21.813000	C16orf72_9092749
C16orf96_4579196	-0.311612	1.118000	0.000000	0.000000	11.304000	C16orf96_4579196
CACNA1H_1218904	-0.452673	0.901000	0.000000	0.000000	5.458000	CACNA1H_1218904
CAPN15_528231	-0.628143	0.563000	0.000000	0.000000	3.900000	CAPN15_528231
CAPN15_534495	-0.472429	2.837000	0.020408	0.020408	8.908000	CAPN15_534495
CAPN15_550817	-0.640796	1.046000	0.000000	0.000000	4.959000	CAPN15_550817
CAPN15_550911	-0.405224	1.069000	0.000000	0.000000	8.293000	CAPN15_550911
CAPN15_550932	0.030950	0.883000	0.000000	0.000000	5.992000	CAPN15_550932
CAPN15_551027	-0.297673	0.768000	0.000000	0.000000	8.482000	CAPN15_551027
CAPN15_551145	-0.384959	1.324000	0.020408	0.000000	6.976000	CAPN15_551145
CAPN15_551162	-0.180312	0.867000	0.000000	0.000000	3.035000	CAPN15_551162
CAPN15_551174	-1.020909	0.549000	0.000000	0.000000	0.549000	CAPN15_551174
CAPN15_551178	-0.294333	0.412000	0.000000	0.000000	0.412000	CAPN15_551178
CAPN15_551758	-0.569265	0.940000	0.000000	0.000000	6.338000	CAPN15_551758
CASKIN1_2181957	94.345273	319.100000	0.363636	0.363636	2523.346000	CASKIN1_2181957
CASKIN1_2183260	-0.555388	0.608000	0.000000	0.000000	3.548000	CASKIN1_2183260
CCNF_2448725	-0.155082	1.194000	0.000000	0.000000	14.092000	CCNF_2448725
CCNF_2448765	-0.392641	0.756000	0.000000	0.000000	4.944000	CCNF_2448765
CCP110_19540330	-0.063163	1.205000	0.000000	0.000000	14.481000	CCP110_19540330
CCP110_19540360	0.082690	1.948000	0.068966	0.000000	12.463000	CCP110_19540360
CCP110_19540365	-0.705250	0.319000	0.000000	0.000000	0.319000	CCP110_19540365
CHTF18_794442	-0.765082	1.135000	0.000000	0.000000	2.836000	CHTF18_794442
CHTF18_794451	-1.501500	0.369000	0.000000	0.000000	0.369000	CHTF18_794451
CHTF18_797609	-1.035694	0.487000	0.000000	0.000000	1.185000	CHTF18_797609
CIITA_10897093	-0.077490	1.730000	0.020408	0.000000	13.977000	CIITA_10897093
CIITA_10920297	-0.522388	0.575000	0.000000	0.000000	4.600000	CIITA_10920297
CLDN6_3018077	-0.177551	1.749000	0.020408	0.000000	14.025000	CLDN6_3018077
CLDN6_3019601	-0.904041	-0.630000	0.000000	0.000000	0.000000	CLDN6_3019601
CLEC16A_10958459	-0.089082	1.753000	0.040816	0.000000	16.166000	CLEC16A_10958459
CLEC16A_10981230	-0.325571	1.061000	0.000000	0.000000	8.850000	CLEC16A_10981230
CLEC19A_19299627	0.089980	1.825000	0.061224	0.000000	21.253000	CLEC19A_19299627
COG7_23390854	-0.205367	1.598000	0.061224	0.000000	15.747000	COG7_23390854
COG7_23390858	-0.205333	0.571000	0.000000	0.000000	0.571000	COG7_23390858
COG7_23395211	0.085980	1.273000	0.000000	0.000000	18.938000	COG7_23395211
COG7_23397312	-0.522551	1.133000	0.000000	0.000000	7.946000	COG7_23397312
COG7_23399818	-0.657429	1.442000	0.020408	0.000000	6.109000	COG7_23399818
COG7_23420390	-0.328714	0.857000	0.000000	0.000000	9.368000	COG7_23420390
COG7_23434549	-0.296939	1.267000	0.000000	0.000000	9.634000	COG7_23434549
COQ7_19077828	-0.435184	1.020000	0.000000	0.000000	4.566000	COQ7_19077828
CRAMP1_1613419	-0.339694	1.636000	0.020408	0.000000	11.232000	CRAMP1_1613419
CRAMP1_1662382	-0.606020	0.911000	0.000000	0.000000	4.447000	CRAMP1_1662382
CREBBP_3739329	-0.323163	1.190000	0.000000	0.000000	9.393000	CREBBP_3739329
CREBBP_3766241	-0.176286	1.289000	0.000000	0.000000	14.024000	CREBBP_3766241
CRYM_21277370	-0.138408	1.381000	0.061224	0.000000	14.376000	CRYM_21277370
CTD-3088G3.8_11390487	0.113327	3.398000	0.061224	0.061224	23.526000	CTD-3088G3.8_11390487
CTD-3088G3.8_11396981	-0.163306	1.234000	0.000000	0.000000	14.725000	CTD-3088G3.8_11396981
CTD-3088G3.8_11413665	-0.465755	1.267000	0.000000	0.000000	10.744000	CTD-3088G3.8_11413665
CTD-3088G3.8_11413672	-0.278167	0.323000	0.000000	0.000000	0.969000	CTD-3088G3.8_11413672
CTD-3088G3.8_11441848	-0.343122	0.776000	0.000000	0.000000	7.552000	CTD-3088G3.8_11441848
CTD-3088G3.8_11459844	-0.535918	0.964000	0.000000	0.000000	5.128000	CTD-3088G3.8_11459844
CTD-3088G3.8_11461747	0.048592	1.519000	0.020408	0.000000	17.173000	CTD-3088G3.8_11461747
CTD-3088G3.8_11513047	-0.093837	1.046000	0.000000	0.000000	13.152000	CTD-3088G3.8_11513047
CTD-3088G3.8_11522733	-0.192857	1.304000	0.081633	0.000000	13.471000	CTD-3088G3.8_11522733
DECR2_403206	-1.038551	-0.872000	0.000000	0.000000	0.000000	DECR2_403206
DECR2_410440	-0.037388	1.069000	0.000000	0.000000	12.048000	DECR2_410440
DNAH3_20954755	29.107176	319.100000	0.764706	0.764706	3156.590000	DNAH3_20954755
DNAH3_20960377	-0.061612	1.009000	0.000000	0.000000	14.608000	DNAH3_20960377
DNAH3_20973701	0.198429	1.669000	0.102041	0.000000	22.677000	DNAH3_20973701
DNAH3_21035880	-0.020122	1.056000	0.000000	0.000000	15.447000	DNAH3_21035880
DNAH3_21068208	-0.026041	2.221000	0.061224	0.020408	17.395000	DNAH3_21068208
DNAH3_21080731	-0.275694	1.326000	0.020408	0.000000	11.093000	DNAH3_21080731
DNAJA3_4426548	0.046347	1.226000	0.000000	0.000000	16.090000	DNAJA3_4426548
DNASE1_3655126	-0.798327	1.603000	0.020408	0.000000	4.641000	DNASE1_3655126
DNASE1_3656330	-0.580510	0.875000	0.000000	0.000000	2.778000	DNASE1_3656330
DNASE1_3657478	-0.681163	0.644000	0.000000	0.000000	4.401000	DNASE1_3657478
EARS2_23548508	-0.285571	1.080000	0.000000	0.000000	13.605000	EARS2_23548508
ECI1_2246094	-0.100327	1.168000	0.000000	0.000000	14.455000	ECI1_2246094
EEF2K_22250324	-0.200469	1.700000	0.020408	0.000000	13.026000	EEF2K_22250324
EEF2K_22256985	-0.156469	1.715000	0.020408	0.000000	13.375000	EEF2K_22256985
EEF2K_22257144	-0.122265	1.387000	0.061224	0.000000	12.663000	EEF2K_22257144
EEF2K_22273814	-0.401306	0.941000	0.000000	0.000000	8.102000	EEF2K_22273814
EEF2K_22278452	-0.046776	2.093000	0.102041	0.020408	16.780000	EEF2K_22278452
EMP2_10533538	-0.303082	1.658000	0.020408	0.000000	10.648000	EMP2_10533538
ERCC4_13924167	-0.283102	1.305000	0.040816	0.000000	10.914000	ERCC4_13924167
ERCC4_13930075	0.124204	1.771000	0.040816	0.000000	18.988000	ERCC4_13930075
ERI2_20792204	58.151743	319.100000	0.285714	0.285714	3122.358000	ERI2_20792204
FAM234A_259940	-0.409367	0.734000	0.000000	0.000000	5.283000	FAM234A_259940
FAM234A_262312	-0.657633	0.539000	0.000000	0.000000	2.783000	FAM234A_262312
FAM57B_30042671	0.015571	1.096000	0.000000	0.000000	16.090000	FAM57B_30042671
FBRS_30661014	-0.322571	1.316000	0.020408	0.000000	10.669000	FBRS_30661014
FBRS_30661017	0.019500	0.620000	0.000000	0.000000	0.620000	FBRS_30661017
FBRS_30664571	0.474837	1.955000	0.081633	0.000000	31.388000	FBRS_30664571
FBRS_30665279	116.276822	321.801000	0.688889	0.688889	9624.400000	FBRS_30665279
FBRS_30667080	0.126551	1.678000	0.020408	0.000000	17.967000	FBRS_30667080
FBXL16_694724	9.820324	309.301000	0.617647	0.617647	699.167000	FBXL16_694724
FBXL19_30932278	-0.044224	1.722000	0.020408	0.000000	18.232000	FBXL19_30932278
FOPNL_15874792	0.160388	1.544000	0.040816	0.000000	19.983000	FOPNL_15874792
FOPNL_15875672	0.173592	1.142000	0.000000	0.000000	20.585000	FOPNL_15875672
GGA2_23487984	-0.238918	1.603000	0.020408	0.000000	11.404000	GGA2_23487984
GLYR1_4809148	-0.379714	0.601000	0.000000	0.000000	7.212000	GLYR1_4809148
GLYR1_4831260	-0.313592	0.873000	0.000000	0.000000	11.286000	GLYR1_4831260
GRIN2A_10182599	0.229510	2.137000	0.102041	0.040816	26.597000	GRIN2A_10182599
GRIN2A_9827516	-0.394551	1.737000	0.020408	0.000000	8.612000	GRIN2A_9827516
GRIN2A_9837016	0.845388	3.007000	0.326531	0.204082	50.368000	GRIN2A_9837016
GSPT1_11877182	0.051612	1.539000	0.020408	0.000000	18.448000	GSPT1_11877182
GSPT1_11879433	-1.151857	-0.891000	0.000000	0.000000	0.000000	GSPT1_11879433
GSPT1_11888036	-0.355082	0.589000	0.000000	0.000000	4.123000	GSPT1_11888036
GTF3C1_27476762	-0.570041	0.996000	0.000000	0.000000	8.663000	GTF3C1_27476762
GTF3C1_27478753	-0.409653	0.979000	0.000000	0.000000	7.680000	GTF3C1_27478753
GTF3C1_27478757	-0.714667	-0.491000	0.000000	0.000000	0.000000	GTF3C1_27478757
GTF3C1_27485008	-0.743918	0.981000	0.000000	0.000000	4.908000	GTF3C1_27485008
GTF3C1_27485012	-0.341333	0.484000	0.000000	0.000000	0.484000	GTF3C1_27485012
GTF3C1_27537213	0.095245	1.997000	0.061224	0.000000	21.859000	GTF3C1_27537213
GTF3C1_27544531	-0.513898	0.952000	0.000000	0.000000	8.204000	GTF3C1_27544531
IFT140_1516360	-0.936224	-0.617000	0.000000	0.000000	0.000000	IFT140_1516360
IFT140_1592415	-0.393531	0.546000	0.000000	0.000000	6.698000	IFT140_1592415
IGSF6_21641868	-0.021776	1.953000	0.040816	0.000000	16.463000	IGSF6_21641868
IGSF6_21649394	-0.076735	0.946000	0.000000	0.000000	13.714000	IGSF6_21649394
IL32_3067297	-0.470653	1.245000	0.000000	0.000000	9.670000	IL32_3067297
ITGAL_30494507	-0.147592	1.447000	0.020408	0.000000	13.683000	ITGAL_30494507
KAT8_31117432	-0.048735	1.225000	0.000000	0.000000	13.489000	KAT8_31117432
KCTD5_2699661	-0.457918	1.539000	0.020408	0.000000	8.284000	KCTD5_2699661
KCTD5_2705186	1.586204	3.638000	0.612245	0.346939	79.759000	KCTD5_2705186
KCTD5_2705189	0.706000	1.065000	0.000000	0.000000	1.412000	KCTD5_2705189
KCTD5_2705192	-1.288000	-0.588000	0.000000	0.000000	0.000000	KCTD5_2705192
KIAA0430_15613137	0.114327	2.114000	0.102041	0.061224	21.160000	KIAA0430_15613137
KIAA0430_15619551	-0.207633	2.351000	0.061224	0.040816	17.348000	KIAA0430_15619551
KIAA0430_15634221	-0.330959	1.861000	0.081633	0.000000	13.607000	KIAA0430_15634221
KIAA0430_15634225	0.496333	0.749000	0.000000	0.000000	1.489000	KIAA0430_15634225
KIAA0430_15637410	0.255694	2.087000	0.040816	0.020408	24.389000	KIAA0430_15637410
KIAA0556_27678891	-0.369429	0.938000	0.000000	0.000000	8.844000	KIAA0556_27678891
KIAA0556_27700732	-0.839224	1.572000	0.020408	0.000000	4.870000	KIAA0556_27700732
KIAA0556_27707725	-0.121837	2.046000	0.061224	0.020408	15.209000	KIAA0556_27707725
KIAA0556_27714198	-0.394755	0.379000	0.000000	0.000000	7.580000	KIAA0556_27714198
KIAA0556_27766209	-0.621551	0.755000	0.000000	0.000000	4.830000	KIAA0556_27766209
KIAA0556_27771473	-0.825143	0.687000	0.000000	0.000000	4.777000	KIAA0556_27771473
KIAA0556_27773526	0.159306	2.144000	0.081633	0.020408	23.355000	KIAA0556_27773526
LA16c-431H6.6_1645040	-0.455449	0.340000	0.000000	0.000000	8.160000	LA16c-431H6.6_1645040
LCMT1_25129640	-0.276612	0.374000	0.000000	0.000000	8.228000	LCMT1_25129640
LCMT1_25135564	-0.127367	1.680000	0.020408	0.000000	17.359000	LCMT1_25135564
LINC00254_1883742	-0.193143	0.631000	0.000000	0.000000	10.727000	LINC00254_1883742
LYRM1_20902335	-0.099122	1.629000	0.040816	0.000000	18.213000	LYRM1_20902335
MAPK3_30119743	0.236918	2.231000	0.142857	0.020408	24.032000	MAPK3_30119743
MAPK8IP3_1761359	-0.074204	1.584000	0.020408	0.000000	13.068000	MAPK8IP3_1761359
MEIOB_1837003	0.147612	1.712000	0.040816	0.000000	21.950000	MEIOB_1837003
MEIOB_1853739	-0.222347	2.204000	0.040816	0.020408	10.924000	MEIOB_1853739
MEIOB_1860916	-0.276265	1.984000	0.040816	0.000000	10.778000	MEIOB_1860916
MEIOB_1862428	0.063122	2.411000	0.040816	0.020408	18.093000	MEIOB_1862428
MEIOB_1865001	-0.005735	1.158000	0.000000	0.000000	16.535000	MEIOB_1865001
METTL22_8642412	-0.431816	1.008000	0.000000	0.000000	8.317000	METTL22_8642412
METTL9_21614317	0.511510	2.917000	0.122449	0.040816	33.869000	METTL9_21614317
MGRN1_4637272	-1.111429	-0.674000	0.000000	0.000000	0.000000	MGRN1_4637272
MGRN1_4668138	-0.172673	0.829000	0.000000	0.000000	10.668000	MGRN1_4668138
MGRN1_4668147	-0.503375	0.527000	0.000000	0.000000	0.915000	MGRN1_4668147
MGRN1_4668155	-0.873000	-0.460000	0.000000	0.000000	0.000000	MGRN1_4668155
MGRN1_4682677	-0.710122	0.728000	0.000000	0.000000	4.960000	MGRN1_4682677
MKL2_14161201	-0.145469	1.099000	0.000000	0.000000	13.422000	MKL2_14161201
MKL2_14213519	5.152089	321.616000	0.088889	0.088889	1249.450000	MKL2_14213519
MKL2_14215022	0.596633	2.572000	0.102041	0.020408	34.234000	MKL2_14215022
MKL2_14243562	-0.248776	1.790000	0.020408	0.000000	12.962000	MKL2_14243562
MKL2_14243567	-0.348500	0.587000	0.000000	0.000000	0.928000	MKL2_14243567
MKL2_14250255	-0.802388	1.209000	0.000000	0.000000	4.651000	MKL2_14250255
MKL2_14257817	0.038878	1.531000	0.081633	0.000000	18.171000	MKL2_14257817
MVP_29846458	-0.332000	1.161000	0.000000	0.000000	8.543000	MVP_29846458
MYH11_15729373	-0.534020	1.301000	0.040816	0.000000	9.027000	MYH11_15729373
MYH11_15737702	-0.217776	0.996000	0.000000	0.000000	10.689000	MYH11_15737702
MYH11_15758210	-0.359837	1.715000	0.020408	0.000000	7.150000	MYH11_15758210
MYH11_15781718	-0.558673	1.817000	0.020408	0.000000	8.261000	MYH11_15781718
MYH11_15781722	0.214000	0.800000	0.000000	0.000000	1.250000	MYH11_15781722
NAA60_3477472	-0.246000	1.288000	0.000000	0.000000	10.328000	NAA60_3477472
NAA60_3482329	-0.534408	0.936000	0.000000	0.000000	7.676000	NAA60_3482329
NAA60_3483206	-0.161306	1.700000	0.040816	0.000000	15.274000	NAA60_3483206
NDE1_15691373	-0.184755	1.381000	0.040816	0.000000	10.531000	NDE1_15691373
NDE1_15694777	-0.169918	1.693000	0.040816	0.000000	14.133000	NDE1_15694777
NDUFAB1_23586320	0.096347	1.291000	0.000000	0.000000	19.625000	NDUFAB1_23586320
NDUFAB1_23586324	-1.655000	-0.657000	0.000000	0.000000	0.000000	NDUFAB1_23586324
NFATC2IP_28951837	-0.245041	1.567000	0.040816	0.000000	12.600000	NFATC2IP_28951837
NFATC2IP_28952022	-0.241286	1.153000	0.000000	0.000000	10.595000	NFATC2IP_28952022
NFATC2IP_28955928	-0.126224	1.030000	0.000000	0.000000	12.217000	NFATC2IP_28955928
NLRC3_3562818	-0.356469	1.028000	0.000000	0.000000	9.125000	NLRC3_3562818
NME4_397389	-0.351633	1.407000	0.020408	0.000000	9.543000	NME4_397389
NME4_397401	-0.535909	0.647000	0.000000	0.000000	0.647000	NME4_397401
NTAN1_15039196	0.034918	1.637000	0.020408	0.000000	18.848000	NTAN1_15039196
NTHL1_2045960	-0.021673	1.259000	0.000000	0.000000	12.135000	NTHL1_2045960
NUBP1_10744235	-0.601245	0.503000	0.000000	0.000000	2.044000	NUBP1_10744235
NUBP1_10749372	-0.119755	1.786000	0.020408	0.000000	15.850000	NUBP1_10749372
NUBP1_10756601	-0.284857	2.450000	0.040816	0.020408	14.714000	NUBP1_10756601
OTOA_21687162	-0.226551	1.128000	0.000000	0.000000	9.933000	OTOA_21687162
OTOA_21697299	-0.316265	0.340000	0.000000	0.000000	7.820000	OTOA_21697299
OTOA_21708633	-0.498429	1.113000	0.000000	0.000000	9.430000	OTOA_21708633
OTOA_21735870	0.028959	0.725000	0.000000	0.000000	13.827000	OTOA_21735870
PAGR1_29817101	-0.284347	0.876000	0.000000	0.000000	8.781000	PAGR1_29817101
PALB2_23636530	0.065980	1.598000	0.081633	0.000000	21.128000	PALB2_23636530
PARN_14581999	-0.296490	1.126000	0.000000	0.000000	10.394000	PARN_14581999
PARN_14583807	-0.131796	1.396000	0.040816	0.000000	15.796000	PARN_14583807
PARN_14583937	0.065592	1.845000	0.122449	0.000000	20.626000	PARN_14583937
PARN_14585612	-0.097980	1.696000	0.020408	0.000000	15.722000	PARN_14585612
PARN_14603704	0.104898	2.001000	0.020408	0.020408	21.186000	PARN_14603704
PARN_14603708	0.061000	1.297000	0.000000	0.000000	1.297000	PARN_14603708
PDILT_20360334	-0.394939	0.600000	0.000000	0.000000	6.379000	PDILT_20360334
PDILT_20360992	-0.402776	1.558000	0.040816	0.000000	9.884000	PDILT_20360992
PDILT_20362613	-0.012061	1.993000	0.040816	0.000000	16.237000	PDILT_20362613
PDPK1_2581440	-0.489122	1.314000	0.020408	0.000000	7.339000	PDPK1_2581440
PDPK1_2581444	-0.088333	0.776000	0.000000	0.000000	0.776000	PDPK1_2581444
PDPK1_2596813	-0.453469	0.847000	0.000000	0.000000	6.783000	PDPK1_2596813
PDXDC1_15033084	-0.646694	1.183000	0.000000	0.000000	4.875000	PDXDC1_15033084
PDXDC1_15033123	-0.685263	0.861000	0.000000	0.000000	4.965000	PDXDC1_15033123
PDXDC1_15033187	-0.918837	0.544000	0.000000	0.000000	3.884000	PDXDC1_15033187
PDXDC1_15035386	-0.413735	0.862000	0.000000	0.000000	5.284000	PDXDC1_15035386
PDZD9_21993347	0.120653	1.717000	0.040816	0.000000	19.979000	PDZD9_21993347
PKD1_2096274	-1.197653	-0.630000	0.000000	0.000000	0.000000	PKD1_2096274
PKD1_2111913	-0.482918	1.604000	0.020408	0.000000	8.812000	PKD1_2111913
PKD1_2114954	-0.531556	0.516000	0.000000	0.000000	0.516000	PKD1_2114954
PKD1_2115651	-0.462714	1.000000	0.000000	0.000000	8.038000	PKD1_2115651
PLK1_23680884	29.083576	319.100000	0.181818	0.181818	1875.456000	PLK1_23680884
PLK1_23683752	-0.608694	1.614000	0.020408	0.000000	8.608000	PLK1_23683752
PMM2_8798728	-0.227735	1.339000	0.040816	0.000000	12.454000	PMM2_8798728
PMM2_8801679	-0.386224	0.676000	0.000000	0.000000	4.348000	PMM2_8801679
PMM2_8831150	-0.759714	-0.630000	0.000000	0.000000	0.000000	PMM2_8831150
POLR3E_22308660	0.043857	2.090000	0.061224	0.020408	19.560000	POLR3E_22308660
POLR3E_22313221	-0.637286	1.363000	0.020408	0.000000	5.236000	POLR3E_22313221
POLR3E_22322752	-0.553469	0.897000	0.000000	0.000000	6.212000	POLR3E_22322752
PPL_4887382	-0.269204	1.632000	0.020408	0.000000	10.108000	PPL_4887382
PPL_4887386	-0.199333	0.398000	0.000000	0.000000	0.398000	PPL_4887386
PPL_4888544	-0.668184	0.857000	0.000000	0.000000	5.913000	PPL_4888544
PPL_4902353	-0.315061	1.562000	0.020408	0.000000	10.124000	PPL_4902353
PPP4C_30081131	0.141000	2.546000	0.081633	0.020408	24.624000	PPP4C_30081131
PPP4C_30082153	0.003898	1.663000	0.040816	0.000000	20.590000	PPP4C_30082153
PPP4C_30082449	41.587077	319.100000	0.346154	0.346154	1619.183000	PPP4C_30082449
PRR14_30653306	0.203388	2.172000	0.122449	0.102041	26.221000	PRR14_30653306
RAB11FIP3_488723	-0.449469	0.760000	0.000000	0.000000	6.716000	RAB11FIP3_488723
RAB11FIP3_493535	-0.286429	0.989000	0.000000	0.000000	10.315000	RAB11FIP3_493535
RAB11FIP3_496673	-0.124122	1.449000	0.020408	0.000000	14.572000	RAB11FIP3_496673
RAB40C_608430	-0.115163	0.545000	0.000000	0.000000	11.445000	RAB40C_608430
RBBP6_24546800	-0.124143	1.311000	0.020408	0.000000	14.236000	RBBP6_24546800
