ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6107	"ENSMUSG00000035969.15"	"Rusc2"	chr4	+	43413004	43413054	43384331	43384433	43414627	43414755	6107	0,0,7,2,8,2	0,0,6,2,2,4	0,2,2,2,5,1	1,7,4,1,2,2	149	99	1	1.0	NA,NA,0.437,0.399,0.727,0.249	0.0,0.16,0.249,0.571,0.624,0.249	0.144
6108	"ENSMUSG00000035969.15"	"Rusc2"	chr4	+	43413004	43413054	43406556	43406680	43414627	43414755	6108	0,0,7,2,7,2	0,0,34,25,57,29	0,3,2,2,7,1	41,42,41,60,21,43	149	99	1	1.0	NA,NA,0.12,0.05,0.075,0.044	0.0,0.045,0.031,0.022,0.181,0.015	0.023
6109	"ENSMUSG00000035969.15"	"Rusc2"	chr4	+	43414627	43416718	43381978	43382199	43421604	43422249	6109	0,0,1717,1243,1617,1269	0,0,14,19,10,18	1495,1514,1858,1771,1635,1556	15,11,23,20,27,13	2190	99	1	1.0	NA,NA,0.847,0.747,0.88,0.761	0.818,0.862,0.785,0.8,0.732,0.844	0.002
6110	"ENSMUSG00000035969.15"	"Rusc2"	chr4	+	43414627	43416718	43406434	43406680	43421604	43422249	6110	0,0,1652,1211,1587,1213	0,0,4,6,1,5	1450,1460,1794,1730,1559,1519	7,1,6,5,6,3	2190	99	1	1.0	NA,NA,0.949,0.901,0.986,0.916	0.904,0.985,0.931,0.94,0.922,0.958	-0.002
6114	"ENSMUSG00000036002.12"	"Fam214b"	chr4	-	43034942	43035001	43034658	43034764	43035835	43036804	6114	0,0,52,82,79,66	0,0,0,0,0,0	88,100,114,100,98,60	0,0,0,1,0,2	158	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.984,1.0,0.949	0.011
6115	"ENSMUSG00000036002.12"	"Fam214b"	chr4	-	43039814	43039899	43037062	43037206	43040273	43040291	6115	0,0,13,27,16,10	0,0,0,0,0,0	32,44,20,33,26,35	3,1,0,0,0,1	184	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.852,0.959,1.0,1.0,1.0,0.95	0.04
6116	"ENSMUSG00000036002.12"	"Fam214b"	chr4	-	43039814	43039918	43037062	43037206	43040273	43040295	6116	0,0,17,29,21,12	0,0,0,0,0,0	47,53,27,39,27,41	3,1,0,0,0,1	203	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.884,0.963,1.0,1.0,1.0,0.952	0.034
6117	"ENSMUSG00000028454.16"	"Pigo"	chr4	-	43022606	43022766	43022011	43022194	43023369	43023493	6117	0,0,56,73,63,65	0,0,0,0,0,0	77,59,72,89,75,79	1,0,0,0,0,0	259	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.967,1.0,1.0,1.0,1.0,1.0	0.005
6118	"ENSMUSG00000036052.14"	"Dnajb5"	chr4	+	42950798	42950943	42949813	42950004	42953140	42953385	6118	0,0,129,118,137,134	0,0,60,54,68,51	110,106,134,122,124,141	74,52,63,62,59,53	244	99	1	1.0	NA,NA,0.466,0.47,0.45,0.516	0.376,0.453,0.463,0.444,0.46,0.519	0.023
6119	"ENSMUSG00000036052.14"	"Dnajb5"	chr4	+	42950798	42950943	42949813	42950004	42956525	42957127	6119	0,0,11,24,23,17	0,0,0,0,0,0	12,8,14,14,13,20	1,0,0,0,0,1	244	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.83,1.0,1.0,1.0,1.0,0.89	0.047
6120	"ENSMUSG00000036052.14"	"Dnajb5"	chr4	+	42953140	42953385	42949866	42950004	42956525	42957127	6120	0,0,620,590,593,518	0,0,0,0,0,0	530,497,561,612,559,485	1,0,0,0,0,1	344	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.993,1.0,1.0,1.0,1.0,0.993	0.002
6121	"ENSMUSG00000036052.14"	"Dnajb5"	chr4	+	42953140	42953385	42950798	42950943	42956525	42957127	6121	0,0,687,633,645,590	0,0,0,0,0,1	570,554,628,669,614,553	0,0,0,0,0,0	344	99	1	1.0	NA,NA,1.0,1.0,1.0,0.994	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
6139	"ENSMUSG00000036078.16"	"Sigmar1"	chr4	-	41740549	41740642	41738492	41739580	41740775	41740976	6139	0,0,162,153,203,146	0,0,0,0,1,3	146,174,191,172,190,151	0,0,1,4,0,1	192	99	1	1.0	NA,NA,1.0,1.0,0.991,0.962	1.0,1.0,0.99,0.957,1.0,0.987	-0.001
6140	"ENSMUSG00000036078.16"	"Sigmar1"	chr4	-	41740549	41740642	41738492	41739580	41740822	41740976	6140	0,0,71,65,73,58	0,0,0,0,0,2	60,81,63,66,69,65	0,0,0,0,1,0	192	99	1	1.0	NA,NA,1.0,1.0,1.0,0.937	1.0,1.0,1.0,1.0,0.973,1.0	-0.011
6144	"ENSMUSG00000028447.11"	"Dctn3"	chr4	-	41716395	41716454	41715395	41715455	41717356	41717440	6144	0,0,633,610,665,555	0,0,0,0,0,0	524,551,682,575,589,619	0,0,0,0,1,0	158	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.997,1.0	0.001
6145	"ENSMUSG00000028447.11"	"Dctn3"	chr4	-	41720782	41720867	41719767	41719923	41723034	41723137	6145	0,0,1048,964,918,916	0,0,3,0,0,3	1002,932,978,929,1064,1057	0,0,0,0,2,2	184	99	1	1.0	NA,NA,0.995,1.0,1.0,0.994	1.0,1.0,1.0,1.0,0.997,0.996	-0.002
6146	"ENSMUSG00000073889.10"	"Il11ra1"	chr4	+	41761076	41761162	41760453	41760551	41763581	41763681	6146	0,0,0,2,0,0	0,0,108,94,86,99	0,0,2,0,0,0	125,79,130,146,108,113	185	99	1	1.0	NA,NA,0.0,0.011,0.0,0.0	0.0,0.0,0.008,0.0,0.0,0.0	0.001
6150	"ENSMUSG00000028436.8"	"Dcaf12"	chr4	-	41301333	41301394	41299406	41299600	41302613	41302820	6150	0,0,228,221,212,214	0,0,0,1,0,0	242,258,269,260,300,256	0,0,0,0,0,0	160	99	1	1.0	NA,NA,1.0,0.993,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
6152	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41196729	41196808	41196327	41196533	41199217	41199265	6152	0,0,91,76,78,112	0,0,1,0,0,0	88,126,151,141,113,84	2,0,4,1,1,0	178	99	1	1.0	NA,NA,0.981,1.0,1.0,1.0	0.961,1.0,0.955,0.987,0.984,1.0	0.014
6153	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41211704	41211894	41209352	41209569	41216565	41216633	6153	0,0,269,261,307,261	0,0,0,1,0,5	325,302,315,337,368,268	3,2,0,0,4,6	289	99	1	1.0	NA,NA,1.0,0.989,1.0,0.947	0.974,0.981,1.0,1.0,0.969,0.939	0.007
6154	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41211704	41211894	41209352	41209569	41218310	41218363	6154	0,0,154,117,129,112	0,0,0,1,0,0	119,117,132,119,139,120	0,0,0,0,0,0	289	99	1	1.0	NA,NA,1.0,0.976,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
6155	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41216565	41216633	41209352	41209569	41218310	41218363	6155	0,0,78,80,91,87	0,0,0,1,0,0	90,65,108,105,99,113	0,0,0,0,0,0	167	99	1	1.0	NA,NA,1.0,0.979,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
6156	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41216565	41216633	41211704	41211894	41218310	41218363	6156	0,0,193,222,269,232	0,0,0,0,0,2	293,248,291,322,324,255	0,0,0,0,0,0	167	99	1	1.0	NA,NA,1.0,1.0,1.0,0.986	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
6157	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41226279	41226334	41223355	41223459	41229694	41229848	6157	0,0,112,83,94,84	0,0,0,1,0,0	98,74,111,134,106,98	0,0,0,0,0,0	154	99	1	1.0	NA,NA,1.0,0.982,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
6158	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41227198	41227276	41226279	41226334	41229694	41229848	6158	0,0,413,381,325,259	0,0,0,0,0,0	374,333,420,374,302,348	2,0,0,0,0,0	177	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.991,1.0,1.0,1.0,1.0,1.0	0.002
6159	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41229694	41229848	41223355	41223459	41233603	41233714	6159	0,0,169,156,151,124	0,0,0,0,0,1	220,163,208,205,130,128	0,0,0,0,0,0	253	99	1	1.0	NA,NA,1.0,1.0,1.0,0.98	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
6160	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41229694	41229848	41227198	41227276	41233603	41233714	6160	0,0,486,445,391,321	0,0,0,0,0,0	501,407,538,502,366,369	0,0,0,0,0,1	253	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.993	0.001
6161	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41235516	41235594	41233603	41233714	41251534	41251671	6161	0,0,142,117,156,130	0,0,2,0,0,0	194,138,176,195,125,154	0,0,0,0,0,0	177	99	1	1.0	NA,NA,0.975,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
6162	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41245455	41245492	41235516	41235594	41251534	41251619	6162	0,0,9,20,9,9	0,0,77,79,97,80	22,19,23,21,11,23	121,85,93,109,88,93	136	99	1	1.0	NA,NA,0.078,0.156,0.063,0.076	0.117,0.14,0.153,0.123,0.083,0.153	-0.035
6163	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41251534	41251671	41235516	41235594	41275039	41275135	6163	0,0,144,146,146,161	0,0,1,5,0,0	210,148,155,201,167,161	0,6,5,2,2,0	236	99	1	1.0	NA,NA,0.984,0.925,1.0,1.0	1.0,0.912,0.929,0.977,0.972,1.0	0.012
6185	"ENSMUSG00000028423.15"	"Nfx1"	chr4	+	40976352	40977342	40970905	40971059	40984892	40985051	6185	0,0,957,938,1030,897	0,0,0,0,1,0	1217,1197,1115,1220,1172,907	0,0,0,0,0,0	1089	99	1	1.0	NA,NA,1.0,1.0,0.989,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
6186	"ENSMUSG00000028423.15"	"Nfx1"	chr4	+	41003017	41003097	40999684	40999715	41004327	41004436	6186	0,0,196,180,200,148	0,0,0,0,0,0	164,198,212,208,166,152	0,0,0,0,0,2	179	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.977	0.004
6187	"ENSMUSG00000028423.15"	"Nfx1"	chr4	+	41016076	41016150	41015202	41015433	41017971	41018073	6187	0,0,41,46,50,39	0,0,0,0,0,0	45,53,77,43,36,52	0,1,0,0,0,0	173	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.968,1.0,1.0,1.0,1.0	0.005
6193	"ENSMUSG00000028413.13"	"B4galt1"	chr4	-	40807732	40807837	40804601	40807317	40809678	40809801	6193	0,0,154,197,218,170	0,0,0,0,0,2	205,171,194,159,219,173	0,0,0,0,0,0	204	99	1	1.0	NA,NA,1.0,1.0,1.0,0.976	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
6194	"ENSMUSG00000071014.10"	"Ndufb6"	chr4	-	40272809	40272854	40270590	40270847	40279157	40279409	6194	0,0,61,65,89,66	0,0,0,0,0,0	99,68,107,82,63,51	0,0,0,0,2,0	144	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.956,1.0	0.007
6195	"ENSMUSG00000071014.10"	"Ndufb6"	chr4	-	40277652	40277745	40272809	40272854	40279157	40279421	6195	0,0,980,1126,1101,953	0,0,7,1,1,3	1158,1089,1353,1347,1272,1382	2,11,2,13,2,1	192	99	1	1.0	NA,NA,0.986,0.998,0.998,0.994	0.997,0.981,0.997,0.982,0.997,0.999	0.002
6196	"ENSMUSG00000040296.15"	"Ddx58"	chr4	-	40227965	40228113	40226596	40226719	40229494	40229676	6196	0,0,53,64,57,49	0,0,0,0,0,2	47,62,60,48,48,51	0,0,0,0,0,0	247	99	1	1.0	NA,NA,1.0,1.0,1.0,0.908	1.0,1.0,1.0,1.0,1.0,1.0	-0.023
6197	"ENSMUSG00000040296.15"	"Ddx58"	chr4	-	40227965	40228200	40226596	40226719	40229494	40229676	6197	0,0,38,34,32,30	0,0,0,0,0,2	23,29,38,25,24,27	0,0,0,0,0,0	334	99	1	1.0	NA,NA,1.0,1.0,1.0,0.816	1.0,1.0,1.0,1.0,1.0,1.0	-0.046
6225	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	35765049	35765156	35707405	35710013	35845009	35845204	6225	0,0,2,5,4,1	0,0,2,0,1,0	6,5,2,1,3,3	0,0,2,0,0,2	206	99	1	1.0	NA,NA,0.325,1.0,0.658,1.0	1.0,1.0,0.325,1.0,1.0,0.419	-0.045
6226	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	35765049	35765156	35707405	35710013	35890025	35890183	6226	0,0,12,8,5,1	0,0,25,29,41,19	12,10,6,2,11,13	54,68,46,68,34,42	206	99	1	1.0	NA,NA,0.187,0.117,0.055,0.025	0.096,0.066,0.059,0.014,0.135,0.129	0.013
6227	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	35765049	35765156	35707405	35710013	36056641	36056804	6227	0,0,2,5,4,1	0,0,0,0,1,6	6,6,3,1,4,3	12,2,5,4,3,2	206	99	1	1.0	NA,NA,1.0,1.0,0.658,0.074	0.194,0.59,0.224,0.107,0.391,0.419	0.362
6228	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	35890025	35890183	35707405	35710013	36056641	36056726	6228	0,0,58,56,68,55	0,0,0,0,1,6	124,112,84,108,82,104	12,2,5,4,3,2	257	99	1	1.0	NA,NA,1.0,1.0,0.963,0.779	0.799,0.956,0.866,0.912,0.913,0.952	0.036
6229	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	35890025	35890183	35765049	35765156	36056641	36056726	6229	0,0,43,30,28,36	0,0,0,0,0,0	76,49,42,41,56,72	0,1,1,0,1,0	257	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.95,0.942,1.0,0.956,1.0	0.025
6230	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36122140	36122180	36056723	36056804	36136453	36136486	6230	0,0,6,6,5,1	0,0,27,19,25,16	9,7,8,13,10,10	48,46,20,35,26,28	139	99	1	1.0	NA,NA,0.137,0.184,0.125,0.043	0.118,0.098,0.222,0.209,0.215,0.203	-0.055
6231	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36136453	36136486	36056641	36056804	36259856	36259936	6231	0,0,34,21,31,20	0,0,0,2,0,0	64,57,28,40,32,33	0,2,2,2,1,1	132	99	1	1.0	NA,NA,1.0,0.887,1.0,1.0	1.0,0.955,0.913,0.938,0.96,0.961	0.017
6232	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36259856	36259936	36136453	36136486	36437506	36437586	6232	0,0,32,24,34,22	0,0,0,1,0,0	60,62,38,49,43,50	0,1,0,0,0,0	179	99	1	1.0	NA,NA,1.0,0.93,1.0,1.0	1.0,0.972,1.0,1.0,1.0,1.0	-0.013
6233	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36437506	36437586	36259856	36259936	36718866	36718963	6233	0,0,37,34,39,19	0,0,1,2,0,0	75,80,48,61,47,52	0,0,0,0,0,0	179	99	1	1.0	NA,NA,0.953,0.904,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.036
6234	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36437506	36437586	36259856	36259936	36951080	36951223	6234	0,0,10,8,10,3	0,0,0,0,0,0	31,37,9,17,15,13	0,0,0,0,0,1	179	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.878	0.02
6235	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36718866	36718963	36259856	36259936	36951080	36951223	6235	0,0,5,13,15,5	0,0,0,0,0,0	20,14,10,23,19,7	0,0,0,0,0,1	196	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.78	0.037
6236	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36718866	36718963	36437506	36437586	36950257	36950486	6236	0,0,19,23,30,19	0,0,1,0,0,0	32,56,50,32,32,37	0,0,0,0,0,0	196	99	1	1.0	NA,NA,0.906,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.023
6237	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36718866	36718963	36437506	36437586	36951080	36951223	6237	0,0,33,38,50,22	0,0,0,0,0,0	68,64,52,71,55,45	0,1,0,0,0,0	196	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.97,1.0,1.0,1.0,1.0	0.005
6238	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36739066	36739097	36718801	36718963	36950257	36950489	6238	0,0,0,0,0,0	0,0,4,6,3,7	3,0,0,0,0,0	6,13,18,4,10,14	130	99	1	1.0	NA,NA,0.0,0.0,0.0,0.0	0.276,0.0,0.0,0.0,0.0,0.0	-0.046
6239	"ENSMUSG00000045083.14"	"Lingo2"	chr4	-	36739066	36739097	36718801	36718963	36951080	36951744	6239	0,0,1,0,0,0	0,0,19,22,23,9	1,0,0,0,0,0	42,21,21,43,33,23	130	99	1	1.0	NA,NA,0.039,0.0,0.0,0.0	0.018,0.0,0.0,0.0,0.0,0.0	0.007
6244	"ENSMUSG00000073910.10"	"Mob3b"	chr4	-	35083769	35084389	34985915	34986118	35157251	35157484	6244	0,0,115,101,125,100	0,0,0,0,0,0	218,109,168,182,173,134	2,0,0,0,0,0	719	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.938,1.0,1.0,1.0,1.0,1.0	0.01
6250	"ENSMUSG00000028295.14"	"Smim8"	chr4	-	34771257	34771414	34768663	34769147	34778278	34778423	6250	0,0,251,242,260,212	0,0,0,0,0,0	297,198,263,250,308,205	0,1,0,0,1,0	256	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.987,1.0,1.0,0.992,1.0	0.003
6251	"ENSMUSG00000028295.14"	"Smim8"	chr4	-	34771873	34772053	34771257	34771414	34778223	34778337	6251	0,0,12,11,7,11	0,0,24,20,44,23	18,14,23,27,7,17	29,54,32,29,52,19	279	99	1	1.0	NA,NA,0.151,0.163,0.053,0.145	0.18,0.084,0.203,0.248,0.046,0.241	-0.039
6252	"ENSMUSG00000028295.14"	"Smim8"	chr4	-	34771873	34772053	34771257	34771414	34778278	34778349	6252	0,0,17,10,12,13	0,0,63,58,71,66	11,14,30,21,5,17	93,50,74,78,97,64	279	99	1	1.0	NA,NA,0.087,0.058,0.057,0.065	0.04,0.09,0.126,0.087,0.018,0.086	-0.008
6253	"ENSMUSG00000028295.14"	"Smim8"	chr4	-	34771877	34772053	34770887	34771414	34778223	34778270	6253	0,0,6,3,10,7	0,0,24,20,44,23	12,14,22,18,12,11	29,54,32,29,52,19	275	99	1	1.0	NA,NA,0.083,0.051,0.076,0.099	0.13,0.085,0.198,0.183,0.077,0.172	-0.064
6254	"ENSMUSG00000028295.14"	"Smim8"	chr4	-	34771877	34772053	34770887	34771414	34778278	34778355	6254	0,0,11,2,15,9	0,0,63,58,71,66	5,14,29,12,10,11	93,50,74,78,97,64	275	99	1	1.0	NA,NA,0.059,0.012,0.071,0.047	0.019,0.092,0.124,0.052,0.036,0.058	-0.016
6255	"ENSMUSG00000028291.7"	"Akirin2"	chr4	+	34565933	34566005	34565127	34565277	34566214	34566908	6255	0,0,481,496,590,438	0,0,0,0,0,0	626,596,669,680,547,499	0,0,2,0,0,0	171	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.995,1.0,1.0,1.0	0.001
6277	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32624083	32624166	32615450	32615492	32630177	32630246	6277	0,0,13,6,6,7	0,0,0,0,1,0	13,9,18,15,8,4	0,0,0,0,0,0	182	99	1	1.0	NA,NA,1.0,1.0,0.765,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.059
6278	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32624083	32624166	32615477	32615739	32630177	32630246	6278	0,0,12,5,6,4	0,0,0,0,0,0	6,7,17,13,8,3	0,0,0,0,0,1	182	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.62	0.063
6279	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32630177	32630246	32624083	32624166	32631065	32631166	6279	0,0,24,11,16,16	0,0,0,0,0,0	31,30,37,33,19,13	0,1,0,0,0,0	168	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.946,1.0,1.0,1.0,1.0	0.009
6280	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32639363	32641558	32634767	32634883	32643539	32646660	6280	0,0,284,260,300,235	0,0,0,4,0,0	309,318,357,318,316,302	1,1,9,0,0,0	2294	99	1	1.0	NA,NA,1.0,0.737,1.0,1.0	0.93,0.932,0.631,1.0,1.0,1.0	0.019
6281	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32643539	32646660	32634767	32634883	32648026	32648126	6281	0,0,402,494,389,346	0,0,0,0,0,0	483,456,570,408,485,527	0,0,0,0,0,1	3220	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.942	0.01
6288	"ENSMUSG00000028289.12"	"Epha7"	chr4	+	28817444	28817509	28813130	28813480	28820998	28821199	6288	0,0,42,70,60,62	0,0,0,0,0,0	86,83,68,70,61,55	1,0,0,0,0,0	164	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.981,1.0,1.0,1.0,1.0,1.0	0.003
6289	"ENSMUSG00000028289.12"	"Epha7"	chr4	+	28820998	28821668	28813130	28813480	28870556	28870712	6289	0,0,171,157,169,162	0,0,0,0,0,1	198,247,208,208,182,164	0,0,1,0,0,0	769	99	1	1.0	NA,NA,1.0,1.0,1.0,0.954	1.0,1.0,0.964,1.0,1.0,1.0	-0.006
6292	"ENSMUSG00000040520.7"	"Manea"	chr4	-	26336620	26336730	26329085	26329162	26340416	26340998	6292	0,0,113,138,119,97	0,0,0,1,1,0	120,157,125,120,163,166	0,0,0,0,0,0	209	99	1	1.0	NA,NA,1.0,0.985,0.983,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
6293	"ENSMUSG00000040520.7"	"Manea"	chr4	-	26340416	26340998	26336620	26336730	26346596	26346891	6293	0,0,329,332,348,277	0,0,0,0,0,1	341,432,363,322,388,422	0,0,0,0,0,1	681	99	1	1.0	NA,NA,1.0,1.0,1.0,0.976	1.0,1.0,1.0,1.0,1.0,0.984	-0.003
6295	"ENSMUSG00000055373.8"	"Fut9"	chr4	-	25709027	25709114	25609331	25620820	25799588	25800146	6295	0,0,17,13,19,20	0,0,0,1,1,0	37,25,40,39,39,25	0,0,0,2,0,0	186	99	1	1.0	NA,NA,1.0,0.874,0.91,1.0	1.0,1.0,1.0,0.912,1.0,1.0	-0.039
6299	"ENSMUSG00000040359.14"	"Ufl1"	chr4	-	25277988	25278103	25275805	25275936	25278603	25278701	6299	0,0,98,145,128,109	0,0,1,0,1,2	177,186,199,169,143,167	1,0,4,0,0,0	214	99	1	1.0	NA,NA,0.978,1.0,0.983,0.962	0.988,1.0,0.958,1.0,1.0,1.0	-0.01
6300	"ENSMUSG00000040359.14"	"Ufl1"	chr4	-	25279345	25279374	25278603	25278701	25280622	25280719	6300	0,0,59,91,95,82	0,0,0,0,0,1	141,126,154,92,104,113	0,2,1,2,0,0	128	99	1	1.0	NA,NA,1.0,1.0,1.0,0.984	1.0,0.98,0.992,0.973,1.0,1.0	0.005
6301	"ENSMUSG00000040359.14"	"Ufl1"	chr4	-	25280622	25280768	25278603	25278701	25281675	25281760	6301	0,0,54,48,35,69	0,0,3,0,0,0	75,47,64,56,84,60	0,0,0,0,0,0	245	99	1	1.0	NA,NA,0.879,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.03
6306	"ENSMUSG00000028468.15"	"Rgp1"	chr4	+	43579886	43580023	43579374	43579509	43580295	43580379	6306	0,0,61,90,106,84	0,0,0,0,0,0	113,84,120,125,118,102	0,0,2,0,2,0	236	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.962,1.0,0.961,1.0	0.013
6308	"ENSMUSG00000040455.17"	"Usp45"	chr4	+	21796785	21796928	21784692	21784793	21797294	21797390	6308	0,0,60,49,68,68	0,0,1,2,0,0	67,71,55,80,74,89	0,0,1,0,0,0	242	99	1	1.0	NA,NA,0.961,0.909,1.0,1.0	1.0,1.0,0.957,1.0,1.0,1.0	-0.025
6311	"ENSMUSG00000040455.17"	"Usp45"	chr4	+	21816881	21816938	21815306	21815398	21824416	21825077	6311	0,0,25,30,39,14	0,0,0,0,0,0	36,17,19,19,35,30	2,0,0,0,0,0	156	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.92,1.0,1.0,1.0,1.0,1.0	0.013
6312	"ENSMUSG00000040455.17"	"Usp45"	chr4	+	21817500	21817644	21816881	21816938	21824416	21825077	6312	0,0,99,63,72,58	0,0,7,11,15,6	88,59,58,68,81,73	5,4,2,8,9,16	243	99	1	1.0	NA,NA,0.852,0.7,0.662,0.798	0.878,0.857,0.922,0.776,0.786,0.65	-0.058
6313	"ENSMUSG00000040455.17"	"Usp45"	chr4	+	21832163	21832317	21830416	21830503	21834234	21834571	6313	0,0,59,77,77,61	0,0,0,0,0,0	86,100,98,112,111,101	0,0,2,0,0,0	253	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.95,1.0,1.0,1.0	0.008
6327	"ENSMUSG00000028238.6"	"Atp6v0d2"	chr4	-	19890677	19890856	19888743	19888823	19910586	19910758	6327	0,0,99,95,67,76	0,0,0,0,0,1	122,127,201,174,116,106	0,0,3,0,0,0	278	99	1	1.0	NA,NA,1.0,1.0,1.0,0.964	1.0,1.0,0.96,1.0,1.0,1.0	-0.002
6328	"ENSMUSG00000028229.11"	"Rmdn1"	chr4	+	19580389	19580507	19575161	19575327	19586775	19586863	6328	0,0,94,131,116,92	0,0,5,2,3,2	129,132,141,109,122,99	14,6,1,1,0,2	217	99	1	1.0	NA,NA,0.896,0.968,0.946,0.955	0.808,0.909,0.985,0.98,1.0,0.958	0.001
6329	"ENSMUSG00000028229.11"	"Rmdn1"	chr4	+	19599613	19599669	19595069	19595159	19601355	19601443	6329	0,0,78,112,97,102	0,0,1,0,0,0	119,108,149,109,127,109	1,0,1,1,0,0	155	99	1	1.0	NA,NA,0.98,1.0,1.0,1.0	0.987,1.0,0.99,0.986,1.0,1.0	0.001
