decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1
CTC-550B14.7_55047286	0.000019	0.000123	-1.000000	-1.000000	-1.000000	0.001192	-1.000000	0.000003	0.000053	-1.000000	-1.000000	0.005604	0.024836	0.000000	0.000166	-1.000000	0.003265	0.054242	0.000018	0.000001	0.000262	-1.000000	-1.000000	0.000022	0.001192	0.000004	0.000372	0.000000	0.000000	0.000101	0.010856	-1.000000	0.050381	0.000001	0.029192	0.000842	0.000001	0.006540	-1.000000	0.000028	0.001794	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000040	0.085241	-1.000000	-1.000000	0.000003	0.000001	0.000004	0.000002	0.004539	-1.000000	-1.000000	0.000653	0.000087	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	0.000072	0.000002	-1.000000	-1.000000	-1.000000	-1.000000	0.000002	0.065786	-1.000000	-1.000000	-1.000000	0.000000	0.000001	-1.000000	0.000001	-1.000000	0.001242	0.000082	-1.000000	0.000002	0.000397	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000136	0.000023	-1.000000	0.000030	0.000629	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
CTC-564N23.2_77074324	0.000013	0.005877	-1.000000	0.013244	-1.000000	0.098125	0.049848	0.001472	0.001204	-1.000000	-1.000000	0.044082	-1.000000	0.000009	0.000335	-1.000000	0.210348	0.000188	-1.000000	-1.000000	0.064785	-1.000000	-1.000000	0.126621	0.172254	0.000034	0.000154	0.000666	0.128259	0.000017	0.001347	-1.000000	0.210348	-1.000000	0.102699	0.159653	-1.000000	0.000008	-1.000000	0.000070	0.210348	0.000666	-1.000000	0.000051	-1.000000	-1.000000	-1.000000	0.120564	-1.000000	-1.000000	0.001472	-1.000000	0.000052	-1.000000	0.000475	-1.000000	-1.000000	0.122204	0.000635	-1.000000	0.000750	-1.000000	0.167735	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.172254	-1.000000	-1.000000	-1.000000	0.162451	0.001809	-1.000000	-1.000000	-1.000000	0.120564	0.000440	-1.000000	-1.000000	0.000029	-1.000000	0.162451	-1.000000	-1.000000	-1.000000	0.000073	0.000051	-1.000000	0.004943	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.002483
CTD-2002H8.2_58266948	0.000001	0.000021	-1.000000	0.000273	-1.000000	0.001416	0.000007	0.000001	-1.000000	-1.000000	-1.000000	0.006160	-1.000000	-1.000000	-1.000000	-1.000000	0.000798	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.001131	0.000004	-1.000000	0.000001	0.000001	0.002347	-1.000000	-1.000000	0.001028	-1.000000	0.000347	0.001131	-1.000000	-1.000000	-1.000000	0.000001	0.000798	0.000001	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000141	-1.000000	-1.000000	0.000001	-1.000000	0.000009	-1.000000	0.006746	-1.000000	-1.000000	0.000787	-1.000000	-1.000000	-1.000000	-1.000000	0.000004	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.001131	-1.000000	-1.000000	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	-1.000000	0.000031	0.000005	-1.000000	-1.000000	-1.000000	-1.000000	0.000001	-1.000000	-1.000000	-1.000000	-1.000000	0.000001	-1.000000	0.000040	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000003
CTD-2012K14.2_67539830	0.029504	0.023512	0.000051	0.013889	0.000002	0.072410	0.009536	0.015681	0.000181	0.008482	0.000001	0.022254	0.017503	0.009505	0.063817	0.002947	0.009793	0.027099	0.000319	0.000016	0.000852	0.000000	0.005805	0.016335	0.072410	0.008921	0.049145	0.032953	0.016335	0.013549	0.000029	0.000243	0.009793	0.000118	0.009793	0.072410	0.000003	0.077990	0.111604	0.001296	0.009793	0.032953	0.000011	0.004956	0.000003	0.005513	0.012359	0.020753	0.000006	0.007380	0.015107	0.000000	0.007713	0.002425	0.008190	0.000000	0.097260	0.009793	0.072090	0.004004	0.082226	0.030426	0.002809	0.084032	0.000378	0.000296	0.000000	0.181359	0.000000	0.018485	0.000546	0.072410	0.114818	0.030426	0.009301	0.016335	0.000116	0.000000	0.000043	0.000000	0.017777	0.013560	0.019488	0.000991	0.000303	0.028312	0.016335	0.003142	0.020153	0.024171	0.129306	0.000928	0.008035	0.042460	0.000243	0.005805	0.000000	0.000001	0.000000	0.003079
CTD-2012K14.2_67539834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CTD-2012K14.4_67542639	0.010034	0.000180	0.000149	0.000479	0.000029	0.006375	0.001378	0.000202	0.002435	-1.000000	0.002650	0.001710	0.000229	0.015632	0.000452	-1.000000	0.000785	0.017889	0.002255	0.000016	0.002866	0.001061	0.000634	0.000227	0.006375	0.001241	0.000088	0.020253	0.002741	0.000824	0.000178	-1.000000	0.000785	0.031517	-1.000000	0.016526	0.106569	0.004913	0.018313	0.001706	0.000785	0.020253	0.001006	0.008246	0.000009	0.000444	0.001059	0.013126	0.073717	0.000459	0.000202	0.003359	0.000895	0.000515	0.000202	0.000647	0.000027	-1.000000	0.004049	0.000006	0.007165	-1.000000	0.000170	0.000389	0.000050	0.000095	-1.000000	-1.000000	0.000774	0.000026	0.002906	0.001800	-1.000000	-1.000000	-1.000000	0.000155	0.000569	-1.000000	0.000053	0.002817	0.000915	0.005124	0.000162	-1.000000	0.038597	-1.000000	0.001427	-1.000000	-1.000000	0.000005	0.003431	0.000205	-1.000000	0.000456	0.003405	0.000146	0.134620	0.002805	0.000014	0.000121
CTD-2012K14.4_67542660	0.011912	0.005630	0.000006	0.002122	0.000100	0.000260	0.005905	0.009495	0.013481	-1.000000	0.000143	0.003274	0.000017	0.012014	0.000246	-1.000000	0.001931	0.204811	0.000690	0.000057	0.000134	0.000010	0.000177	0.000539	0.000292	0.005905	0.000003	0.000058	0.000081	0.000062	0.001842	-1.000000	0.002761	0.002319	-1.000000	0.000292	0.000016	0.004102	0.000088	0.000067	0.000089	0.000058	0.004073	0.000132	0.000001	0.000144	0.002854	0.000429	0.004644	0.000179	0.009495	0.000137	0.000073	0.002347	0.002546	0.000005	0.000766	-1.000000	0.000002	0.000002	0.006000	-1.000000	0.000457	0.000829	0.000451	0.000767	-1.000000	-1.000000	0.000105	0.000125	0.000006	0.000426	-1.000000	-1.000000	-1.000000	0.000004	0.002246	-1.000000	0.000006	0.000001	0.000170	0.001382	0.000049	-1.000000	0.000016	-1.000000	0.000011	-1.000000	-1.000000	-1.000000	0.000046	0.000069	-1.000000	0.005630	0.001148	0.000002	0.000108	0.000174	0.000009	0.000096
CTD-2012K14.4_67542759	0.003306	0.000732	0.000003	0.000588	0.007613	0.000001	0.000053	0.000154	0.000009	-1.000000	0.010470	0.000003	0.000653	0.000105	0.000134	-1.000000	0.000523	0.000392	0.003735	0.000022	0.000024	0.001393	0.000261	0.000157	0.000001	0.000042	0.000325	0.000440	0.000142	0.005640	0.000603	-1.000000	0.004307	0.007841	-1.000000	0.000001	0.000346	0.002734	0.000221	0.000125	0.000523	0.000440	0.000788	0.005931	0.000304	0.000253	0.003879	0.000133	0.066389	0.001834	0.000154	0.000086	0.000345	0.152323	0.000007	0.003550	0.000057	0.004325	0.000040	0.000054	0.000180	-1.000000	0.000163	0.129544	0.000036	0.030983	-1.000000	-1.000000	0.000003	0.000039	0.016412	0.000001	-1.000000	-1.000000	-1.000000	0.000178	0.000125	-1.000000	0.000103	0.001492	0.000132	0.019735	0.000197	-1.000000	0.002776	-1.000000	0.000109	-1.000000	-1.000000	0.000268	0.000220	0.000763	-1.000000	0.000732	-1.000000	0.000503	0.002989	0.000628	0.000047	0.048383
CTD-2012K14.4_67542768	-1.000000	-1.000000	0.000001	-1.000000	0.000001	-1.000000	0.000003	0.000003	0.000004	-1.000000	0.001282	-1.000000	0.000000	0.000006	0.000003	-1.000000	0.000010	0.000006	0.000006	0.000000	-1.000000	0.005302	0.000038	0.000004	-1.000000	0.000003	0.000003	0.000366	-1.000000	0.000000	0.000001	-1.000000	0.000010	0.000003	-1.000000	-1.000000	-1.000000	0.000006	0.000181	0.000003	0.000010	0.000366	0.000153	0.000000	0.000028	0.000003	0.000000	0.000010	0.000001	0.000010	0.000003	0.000002	0.000003	0.000006	0.000006	0.000164	0.000001	0.000010	0.000003	0.000001	0.000003	-1.000000	0.000000	0.000006	0.000001	0.000003	-1.000000	-1.000000	0.000148	-1.000000	0.000006	-1.000000	-1.000000	-1.000000	-1.000000	0.000010	0.009783	-1.000000	0.000147	0.000001	0.000010	0.000010	0.000001	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000022	0.000003	0.000003	-1.000000	-1.000000	-1.000000	0.000019	0.009026	0.000004	0.000001	0.000006
CTD-2013N17.4_16440874	0.002742	0.000301	0.000903	-1.000000	0.000007	0.000730	0.000301	0.000100	0.001792	0.001696	0.000191	0.001792	0.002707	0.004892	0.001032	0.000615	0.000081	0.001353	0.000241	0.039769	0.000183	0.000617	0.002629	0.004733	0.000730	0.000301	0.000185	0.003328	0.005560	0.003344	0.000730	-1.000000	0.000183	0.000269	0.000065	0.000730	0.000228	0.013144	-1.000000	0.001331	0.000081	0.003328	0.000031	0.002719	0.000030	0.000306	0.003853	0.000183	0.000061	0.000724	0.000100	0.000028	0.000301	0.000216	0.000659	0.000006	0.000119	0.000183	0.000531	0.000228	0.000116	0.000351	0.000133	0.002776	0.003221	0.000927	0.000061	0.001696	0.000006	0.000942	0.000269	0.000730	0.000127	0.000351	0.001696	0.005560	0.002952	0.000033	0.039769	0.000012	0.000172	0.003178	0.003092	0.000119	0.003344	0.020891	0.018359	0.001138	0.000479	0.000119	0.000155	0.000301	0.001037	0.000301	0.000011	0.001037	0.000006	0.000010	0.001195	0.001331
CTD-2020K17.4_45246951	0.018520	0.029791	0.002953	0.033215	0.000103	0.013250	0.042171	0.048437	0.009252	0.022152	0.000154	0.025412	0.040919	0.051146	0.012226	0.000044	0.025696	0.040666	0.159745	0.006700	0.018303	0.005562	0.200914	0.062604	0.013250	0.046410	0.054179	0.013454	0.004791	0.039090	0.078353	0.000300	0.026084	0.110991	0.025696	0.013250	0.000386	0.008656	0.005232	0.058598	0.025696	0.013454	-1.000000	0.041011	0.001117	0.000104	0.070983	0.022677	0.000364	-1.000000	0.048437	-1.000000	0.046410	0.145177	0.036036	0.000154	0.003798	0.016540	0.054817	0.003034	0.127464	0.000258	0.063176	0.032817	0.008962	0.069195	-1.000000	0.146500	0.000154	0.067891	0.070520	0.013250	0.000299	0.000269	0.178228	0.003922	0.006039	-1.000000	-1.000000	0.000076	0.039742	0.044421	0.000714	0.003607	0.044540	0.000073	0.007360	0.200914	0.000044	0.004457	0.059110	0.016661	0.000000	0.023550	0.000300	0.038176	-1.000000	0.000085	-1.000000	0.047637
CTD-2020K17.4_45246958	0.000000	0.000000	0.000001	0.000001	-1.000000	0.000001	0.000000	0.000001	0.000000	0.000000	-1.000000	0.000000	0.000001	0.000001	0.000000	-1.000000	0.000001	0.000000	0.000001	-1.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000001	0.000001	0.000001	-1.000000	0.000001	0.000000	0.000001	0.000001	-1.000000	0.000000	0.000005	0.000000	0.000001	0.000001	-1.000000	0.000000	0.000000	-1.000000	0.000001	0.000001	-1.000000	-1.000000	0.000001	-1.000000	0.000000	0.000001	0.000000	-1.000000	0.000001	0.000001	0.000001	-1.000000	0.000001	0.000003	0.000001	0.000001	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000001	0.000001	0.000001	0.000003	0.000003	0.000000	0.000001	0.000000	-1.000000	-1.000000	-1.000000	0.000001	0.000001	-1.000000	-1.000000	0.000000	-1.000000	0.000001	0.000002	-1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000001
CTD-2089N3.3_50970023	0.000410	0.004056	0.000092	0.127304	-1.000000	0.000067	-1.000000	0.003680	0.000004	-1.000000	-1.000000	0.087100	0.002665	0.000138	0.070596	-1.000000	0.009030	0.001180	0.000093	-1.000000	0.000503	-1.000000	-1.000000	0.003052	0.000067	-1.000000	0.028306	0.007044	0.003052	0.000247	0.000817	-1.000000	0.000102	0.000111	0.014227	0.000067	0.000071	0.000017	0.000077	0.001264	0.014186	0.001951	-1.000000	0.000039	-1.000000	-1.000000	0.000717	0.000497	-1.000000	-1.000000	0.003680	-1.000000	0.000118	0.000065	0.000058	-1.000000	0.000086	0.014242	0.000817	-1.000000	0.000964	-1.000000	0.001043	0.000005	-1.000000	0.000098	-1.000000	-1.000000	-1.000000	0.040512	0.000094	0.000067	-1.000000	-1.000000	-1.000000	0.001108	0.000158	-1.000000	-1.000000	-1.000000	0.000020	0.000026	-1.000000	0.000112	0.000285	-1.000000	0.003052	-1.000000	-1.000000	0.003951	0.000817	0.000053	-1.000000	0.003571	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000414
CTD-2126E3.3_50045778	0.060331	-1.000000	0.032014	0.175351	0.022275	0.379341	0.000458	0.224860	0.425126	0.000240	0.002591	0.249813	0.074884	0.000059	0.000071	0.149700	0.186624	0.368834	0.030436	0.000024	0.117571	0.000586	0.000620	0.023124	0.379341	0.001936	0.346180	0.310230	0.023124	0.000072	0.000412	0.008558	0.379341	0.013810	0.347632	0.390262	0.019257	0.030730	0.000058	0.442948	0.347632	0.310230	0.003270	0.377202	0.000148	0.023330	0.000063	0.000000	0.012586	0.000017	0.224860	0.000215	0.001936	0.027526	0.348868	0.003565	0.003059	0.309828	0.237902	0.000452	0.237902	0.031418	0.431501	0.170200	0.015203	0.043793	0.000849	0.051006	0.010689	0.001324	0.016956	0.379341	0.016550	0.035607	0.001339	0.023124	0.643546	0.000120	0.078244	0.001509	0.058947	0.250511	0.000156	0.001023	0.000059	0.001518	0.023124	0.000637	0.003634	0.000112	0.237902	0.180847	0.084988	0.563545	0.008558	0.060644	0.026780	0.084117	0.008235	0.089296
CTD-2196P11.2_38683375	-1.000000	-1.000000	-1.000000	0.019295	-1.000000	0.127064	-1.000000	-1.000000	0.000081	-1.000000	-1.000000	0.005801	0.036227	0.080495	0.044644	-1.000000	0.181655	-1.000000	0.022406	-1.000000	0.098780	-1.000000	-1.000000	0.002412	0.127064	-1.000000	0.017734	0.100039	0.090004	0.055354	0.201694	-1.000000	0.086191	-1.000000	0.080722	0.118236	-1.000000	0.000092	0.000039	-1.000000	0.131335	0.100039	-1.000000	0.000186	-1.000000	-1.000000	0.045869	0.194696	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.008060	0.000238	-1.000000	-1.000000	0.109972	0.025722	-1.000000	0.082964	-1.000000	-1.000000	0.000007	-1.000000	0.000010	-1.000000	-1.000000	-1.000000	0.004870	0.020485	0.127064	-1.000000	-1.000000	-1.000000	0.106971	0.043937	-1.000000	-1.000000	-1.000000	0.028084	0.000017	-1.000000	-1.000000	0.005942	-1.000000	0.106971	-1.000000	-1.000000	-1.000000	0.027269	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.044030
CTD-2207O23.11_7520111	0.028002	0.041758	0.002872	0.134879	0.000461	0.044831	0.007984	0.009953	0.013528	0.000852	0.001868	0.010905	0.003078	0.006899	0.023990	0.000372	0.044831	0.013528	0.026599	0.001305	0.013528	0.000249	0.002687	0.004426	0.044831	0.000000	0.013528	0.025664	-1.000000	0.007635	0.028002	0.005804	0.044831	0.026599	0.044831	0.044831	0.000298	0.003915	0.008618	-1.000000	0.044831	0.025664	0.005180	0.149230	0.003308	0.000298	0.014949	0.011403	0.013510	0.772226	0.009953	0.000598	0.014428	0.014169	0.016762	0.603407	0.030860	0.042447	0.032987	0.043924	0.025166	0.007388	0.067128	0.013528	0.027913	0.131109	0.003483	0.157483	0.001868	0.012065	0.094018	0.044831	0.000150	0.012289	0.000287	0.005461	0.013528	0.036138	0.015664	0.018715	0.011403	0.003359	0.016444	0.005389	0.010790	0.159430	0.023843	0.002547	0.140101	0.005389	0.025896	0.013528	0.000095	-1.000000	0.038687	0.006193	0.001868	0.028014	0.000074	0.028002
CTD-2207O23.11_7520112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CTD-2207O23.11_7520115	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CTD-2207O23.11_7520116	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
CTD-2207O23.11_7520119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000
CTD-2232E5.2_89467315	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.039454	-1.000000	0.000000	0.001821	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.036654	-1.000000	-1.000000	-1.000000	0.000013	-1.000000	-1.000000	-1.000000	0.039454	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.036654	-1.000000	0.037408	0.031175	-1.000000	-1.000000	-1.000000	-1.000000	0.036654	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.041986	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	0.085389	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	-1.000000	0.039454	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.017876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
CTD-2245F17.6_53241662	0.005071	0.000403	-1.000000	0.303380	-1.000000	-1.000000	-1.000000	0.001152	-1.000000	-1.000000	-1.000000	0.144506	-1.000000	-1.000000	0.000188	-1.000000	0.143893	0.000008	-1.000000	-1.000000	0.023657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000239	0.000187	-1.000000	0.002111	0.000010	-1.000000	0.012352	-1.000000	0.156014	-1.000000	0.003736	-1.000000	-1.000000	0.000205	0.143893	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.001722	0.000247	-1.000000	-1.000000	0.000988	-1.000000	-1.000000	-1.000000	0.000557	-1.000000	-1.000000	0.028138	0.000092	-1.000000	0.050977	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000101	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.004047	-1.000000	-1.000000	-1.000000	0.000502	0.000401	-1.000000	0.000342	-1.000000	0.002093	-1.000000	-1.000000	-1.000000	-1.000000
CTD-2302E22.2_63598771	0.000029	0.001038	0.000001	0.000395	-1.000000	0.000033	0.001341	0.001443	0.000777	0.000002	0.000001	0.000372	0.000239	0.009439	0.000024	0.000002	0.000061	0.001315	0.000159	0.000003	0.001773	0.000019	0.000003	0.001831	0.000026	0.001184	0.000078	0.001367	0.000581	0.001777	0.000632	-1.000000	0.000026	0.000030	0.000061	0.000013	0.000009	0.005100	0.000075	0.000160	0.000061	0.001367	-1.000000	0.000008	0.000001	0.000041	0.001894	0.000098	0.000000	0.000005	0.001307	0.027191	0.001184	0.001033	0.001412	0.000011	0.009847	0.000061	0.001266	0.000010	0.000068	0.000031	0.000098	0.000271	0.000000	0.000008	0.000000	0.000000	0.000000	0.000080	0.000009	0.000026	0.000003	0.000034	0.000000	0.001457	0.002613	-1.000000	0.000004	0.000001	0.000040	0.001096	-1.000000	0.000113	0.000014	0.000000	0.001422	0.000000	0.000005	0.000144	0.000960	0.002253	0.000000	0.001038	-1.000000	0.000008	0.000000	-1.000000	0.004412	0.001263
