decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1	max_spliceai_score
DOCK5_25339612_D	7.4e-05	0.011258	-1	0.005514	-1	0.091278	-1	-1	-1	-1	-1	-1	-1	-1	0.000105	-1	0.515103	-1	-1	-1	-1	-1	-1	0.005575	0.111343	-1	0.005231	0.018793	0.014068	0.000431	0.014976	-1	0.414312	-1	0.37139	0.102988	-1	-1	0.000144	0.000136	0.401913	0.000252	-1	-1	-1	-1	5e-05	0.379313	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.012286	-1	0.014674	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.111343	-1	-1	-1	0.014068	-1	-1	-1	-1	0.313732	-1	-1	-1	-1	-1	0.000325	-1	-1	-1	0.009264	0.001355	-1	0.000414	-1	-1	-1	-1	-1	-1	0.515103
MUC19_40463566_D	5.1e-05	-1	-1	0.000142	-1	0.003441	3e-04	0.000445	-1	-1	-1	0.030739	1.4e-05	0.51506	0.000833	-1	0.003517	-1	0.00301	-1	0.00159	-1	-1	0.000143	0.06171	0.000273	-1	-1	0.000212	4.3e-05	7e-05	-1	0.004787	6.1e-05	0.002995	0.003419	-1	-1	-1	0.00014	0.01139	0.028967	-1	0.000957	-1	-1	-1	0.004732	-1	-1	-1	-1	0.000273	-1	-1	-1	-1	0.002069	0.000254	-1	-1	-1	-1	-1	-1	0.002895	-1	-1	-1	0.000404	-1	0.06171	-1	-1	-1	0.000341	-1	-1	-1	-1	0.003351	5.1e-05	-1	-1	0.000108	-1	0.000341	-1	-1	-1	-1	0.000129	-1	-1	-1	-1	-1	-1	-1	-1	0.51506
ERCC6L2_95898465_D	-1	0.180224	-1	0.002159	-1	0.031687	0.019476	0.023301	0.005137	-1	-1	0.004931	-1	-1	0.036994	-1	0.469894	0.000189	-1	-1	0.10403	-1	-1	0.000537	0.028197	0.026048	0.106265	0.009435	0.001208	-1	0.020201	-1	0.184085	-1	0.515052	0.000289	-1	4e-06	-1	0.002147	0.469894	0.006769	-1	1.8e-05	-1	-1	-1	0.020718	-1	-1	-1	-1	0.012521	-1	0.000102	-1	-1	0.425291	0.026289	-1	0.011909	-1	0.003153	1e-06	-1	-1	-1	-1	-1	0.004787	0.000825	0.028197	-1	-1	-1	0.001116	-1	-1	-1	-1	0.006456	-1	-1	7e-06	-1	-1	0.000817	0.007321	-1	-1	0.041104	0.016607	-1	0.138448	-1	-1	-1	-1	-1	8.2e-05	0.515052
LIN52_74091137_D	0.28322	0.266299	-1	0.42443	-1	0.309348	0.088785	0.000144	0.004309	-1	0	0.255681	0.012005	0.063195	0.000656	-1	0.344638	2.3e-05	0.00065	-1	0.208041	-1	-1	0.252307	0.344638	0.298831	0.351663	0.381814	0.428399	0.00167	0.000207	9.7e-05	0.344638	0.010619	0.387088	0.344638	-1	-1	0.258393	0.398042	0.344638	0.429573	-1	0.001939	6.9e-05	-1	0.287057	0.357479	-1	-1	0.00014	0	0.059719	4e-05	6.3e-05	1e-06	0.002037	0.430691	0.001648	-1	0.000926	-1	0.514826	4.2e-05	-1	0	2e-06	-1	0	0.209644	0.003437	0.344638	-1	-1	-1	0.422379	-1	-1	-1	-1	0.37192	0.017862	-1	0.001253	0.131588	-1	0.055053	-1	-1	-1	0.00061	0.419238	-1	0.224805	9.7e-05	-1	0	-1	-1	2.7e-05	0.514826
KRT75_52426115_D	0.001848	0.422818	-1	0.003806	-1	0.000283	0.378376	7e-04	0.004308	-1	-1	-1	0.000129	0.252966	0.017101	-1	0.115959	0.110446	-1	-1	0.013403	-1	-1	0.031446	0.000284	0.281364	0.009888	-1	0.032919	8.2e-05	0.00247	-1	0.115959	-1	0.115959	0.001083	-1	0.000572	-1	5.9e-05	0.115959	-1	-1	0.514538	-1	-1	0.000122	0.179784	-1	-1	0.000255	-1	0.235116	-1	0.055242	-1	-1	0.069768	0.00039	-1	0.130041	-1	0.000358	0.000242	-1	-1	-1	-1	-1	1.9e-05	-1	0.000284	-1	-1	-1	0.067804	-1	-1	-1	-1	0.129349	0.107457	-1	-1	0.092275	-1	0.067804	-1	-1	-1	0.106908	0.017509	-1	0.253133	-1	-1	-1	-1	-1	5.3e-05	0.514538
FRAS1_78282156_D	0.088111	0.230884	-1	0.002121	-1	0.143421	0.017125	0.012475	0.299747	-1	-1	0.268957	0.000109	0.000851	0.097554	-1	0.18502	0.004057	0.237137	-1	0.201909	-1	-1	0.20593	0.140582	0.019539	0.40227	0.019532	0.224522	0.010121	0.123453	-1	0.18502	-1	0.18502	0.200282	-1	0.00301	0.055952	0.170838	0.200069	0.022028	-1	0.062376	-1	-1	0.027276	2.7e-05	-1	-1	0.012475	-1	0.012999	0.002536	0.001739	-1	-1	0.215349	0.21678	-1	0.514093	-1	0.18147	0.03187	-1	0.313541	-1	-1	-1	0.079949	0.004436	0.140582	-1	-1	-1	0.184088	0.020552	-1	-1	-1	2.9e-05	0.114658	-1	-1	0.010344	-1	0.105636	-1	-1	-1	0.12632	0.438188	-1	0.19737	-1	-1	-1	-1	-1	0.091684	0.514093
GCN1_120159409_D	0.013825	0.000528	-1	0.001744	-1	0.001356	0.008308	0.136829	0.019085	-1	-1	5.7e-05	0.513283	0.016049	0.01892	-1	0.064918	0.009567	0.211719	-1	3.7e-05	-1	-1	0.004236	0.001356	0.053668	0.017855	0.000503	0.008796	0.053536	0.132364	-1	0.000352	0.001163	0.064918	0.000344	-1	0.017943	0.000122	0.050929	0.064918	0.000503	-1	0.094053	-1	-1	0.011011	0.112257	-1	-1	0.183945	-1	0.049916	6.7e-05	0.003927	-1	-1	0.087118	0.074994	-1	0.128596	-1	-1	-1	-1	0.026366	-1	-1	-1	-1	0.000413	0.001356	-1	-1	-1	0.008796	0.003369	-1	-1	-1	0.092016	0.008073	-1	-1	0.001055	-1	0.005294	-1	-1	-1	0.051718	0.015534	-1	0.001076	-1	-1	-1	-1	-1	0.214653	0.513283
SLC29A2_66366364_D	0.032766	0.513239	3e-06	-1	-1	0.00185	0.00258	0.393452	0.226948	-1	-1	0.00278	0.005663	0.01711	0.226717	0.004517	0.003153	0.303595	0.007564	0	0.095139	-1	-1	0.144484	0.00185	0.20902	0.127332	0.240144	0.176962	0.006714	0.058414	-1	0.005469	0.002199	0.003153	0.002356	1e-06	0.126418	0.130272	0.427314	0.00258	0.173351	-1	5.5e-05	1e-06	-1	0.031986	0.001849	-1	-1	0.375711	-1	0.220114	0.080065	0.06173	-1	0.001294	0.003153	0.017116	4e-06	0.074694	0.001584	0.163742	0.025132	0.000627	0.000189	-1	-1	-1	-1	0.005642	0.00185	0.000328	0.001584	-1	0.176962	0	0.000344	-1	-1	0.001857	0.062413	-1	1e-06	0	0.013933	0.114894	-1	2e-06	0.000136	0.078453	0.340569	-1	0.513239	-1	-1	-1	-1	-1	0.028312	0.513239
ADCYAP1_908458_D	0.004585	0.00597	2.1e-05	0.329156	-1	0.022062	0.402753	0.00318	0.001678	7e-06	-1	0.066848	0.046831	0.007678	0.27343	1.3e-05	0.513025	0.041885	2e-06	-1	0.033621	-1	5e-06	0.030412	0.141179	0.000972	0.003489	0.067471	-1	0.005602	0.053539	0	0.497355	0.055296	0.513025	0.137898	3.1e-05	0.001144	-1	0.000307	0.079956	0.067471	-1	0.117957	-1	-1	0.008479	0.407658	-1	-1	0.003714	-1	0.009757	0.014672	0.009375	-1	0.055703	0.432776	0.048143	3.7e-05	0.067957	-1	0.253917	0.022616	0.000337	0.055099	-1	1.4e-05	-1	0.219804	0.004234	0.141179	-1	9e-06	5.5e-05	0.031556	0.003091	-1	9.7e-05	-1	0.026602	0.242121	-1	0.018323	-1	-1	0.029004	4e-06	-1	-1	0.059346	0.030824	-1	0.00359	-1	5e-06	-1	-1	-1	0.003693	0.513025
ATP6V1C2_10771361_D	0.202005	0.043713	-1	0.010407	-1	0.212879	0.513005	0.357501	-1	-1	-1	0.032628	0.25123	0.202687	0.08176	-1	0.183393	-1	0.491129	-1	0.028994	-1	-1	0.161329	0.212879	0.343221	0.042453	0.155881	0.161329	0.44148	0.224644	-1	0.283855	0.316595	0.183393	0.214055	-1	4e-06	0.076697	0.030285	0.200439	0.187548	-1	0.331107	-1	-1	0.253916	0.328999	-1	-1	0.440864	-1	0.314672	0.296076	4.4e-05	-1	-1	0.212879	0.184725	-1	0.058621	-1	0.258856	0.012882	-1	0.301642	-1	-1	-1	0.000348	0.016367	0.212879	-1	-1	-1	0.161329	-1	-1	-1	-1	0.160409	0.24993	-1	-1	0.007575	-1	0.161329	-1	-1	-1	0.184725	0.046668	-1	0.043713	-1	-1	-1	-1	-1	0.000351	0.513005
PLCB4_9404287_D	-1	0.264485	-1	-1	-1	0.414551	0.094651	0.06344	0.02251	-1	-1	0.037138	-1	-1	0.012164	-1	0.414551	0.023774	-1	-1	0.500031	-1	-1	0.269465	0.433101	-1	0.278261	0.255051	0.16203	-1	0.018353	-1	0.414551	-1	0.414551	0.414551	-1	0.001551	-1	-1	0.414551	0.255051	-1	0.010401	-1	-1	-1	0.079526	-1	-1	0.014068	-1	0.349674	0.092033	0.197247	-1	-1	0.414551	0.045913	-1	0.508218	-1	0.08047	-1	-1	0.00114	-1	-1	-1	-1	0.094153	0.433101	-1	-1	-1	0.512899	-1	-1	-1	-1	0.03482	0.01581	-1	-1	-1	-1	0.269465	-1	-1	-1	0.044812	0.062143	-1	0.128402	-1	-1	-1	-1	-1	-1	0.512899
THOC2_123710656_D	4.9e-05	0.000197	-1	-1	-1	0	0.051336	3e-06	9e-06	-1	-1	0.033232	0.051905	0.018139	0.082669	-1	0.05125	1e-04	0.010349	-1	8e-06	-1	-1	0.013808	0.029702	0.014513	0.029842	-1	0.010712	1.3e-05	0.006109	-1	0.05125	0.010512	0.05125	0.029702	-1	2.2e-05	-1	9e-06	0.05125	-1	-1	-1	-1	-1	0.007563	0.025029	-1	-1	3e-06	-1	0.015273	-1	0.000846	-1	-1	0.053976	0.009942	-1	0.020691	-1	0.021403	0.512774	-1	-1	-1	-1	-1	-1	-1	0.029702	-1	-1	-1	0.01919	-1	-1	-1	-1	0.045809	1e-06	-1	-1	0.00163	-1	0.04455	-1	-1	-1	0.039791	0.006926	-1	0.047786	-1	-1	-1	-1	-1	-1	0.512774
ENTPD4_23435646_D	0.232315	0.033078	-1	0.137609	-1	0.117947	0.000412	0.011872	-1	-1	-1	0.053391	3e-06	0.004286	0.003566	-1	0.129374	-1	0.000524	-1	0.176366	0	-1	0.007245	0.116919	0.000397	0.253054	0.034622	0.004854	0.000477	3.1e-05	-1	0.055105	0.000221	0.114574	0.099077	-1	-1	-1	0.073332	0.146979	0.031652	-1	0.000131	-1	-1	0.001842	0.116154	-1	-1	7e-06	-1	0.001015	-1	-1	-1	1.1e-05	0.101272	0.195248	-1	0.512413	2e-05	0.001	0.012393	-1	0.000692	-1	-1	-1	4.1e-05	-1	0.117947	-1	2e-05	-1	0.041791	0.000247	-1	-1	-1	0.009265	-1	-1	1e-05	4e-06	-1	0.007155	-1	-1	-1	7.8e-05	0.026326	-1	0.020666	-1	2e-06	-1	-1	-1	0.184804	0.512413
TSC2_2049025_D	1e-05	0.241632	-1	0.082249	-1	0.288636	0.051105	0.051849	0.210263	-1	-1	0.008236	-1	-1	0.000749	-1	0.352563	0.141285	0.203421	-1	0.029829	-1	-1	0.284029	0.354767	0.067843	0.082144	0.034848	0.088165	0.028652	0.059456	-1	0.42177	-1	0.433606	0.264739	-1	0.252902	-1	0.001048	0.460325	0.034848	-1	-1	-1	-1	1.5e-05	0.488002	-1	-1	-1	-1	0.034648	-1	0.296229	-1	-1	0.425308	0.070842	-1	0.012952	-1	0.00081	-1	-1	-1	-1	-1	-1	-1	-1	0.338452	-1	-1	0.020147	0.143233	-1	-1	-1	-1	0.512368	0.062747	-1	0.000176	-1	-1	0.112332	-1	-1	-1	0.021168	0.00668	-1	0.241632	-1	-1	-1	-1	-1	-1	0.512368
SLC12A2_128149444_D	0.000129	0.000157	-1	0.004998	-1	-1	6.2e-05	0.00013	5.6e-05	-1	-1	0.095726	-1	1.7e-05	5.5e-05	-1	0.19488	0.015474	-1	-1	0.512147	-1	4.9e-05	4.3e-05	0.02341	1.1e-05	0.000103	3.9e-05	5.2e-05	-1	1.1e-05	-1	0.078459	-1	0.19488	0.02341	-1	0.000618	-1	3e-05	0.19488	4.2e-05	-1	8.9e-05	0.002932	-1	3.2e-05	0.000181	0	-1	0.000298	-1	3.1e-05	-1	0.012298	1e-06	-1	0.113506	0.000101	-1	7.4e-05	0.000601	8e-06	0.010315	-1	-1	-1	-1	-1	0.000134	-1	0.02341	-1	-1	-1	5.2e-05	-1	-1	-1	-1	0.112719	2e-06	-1	0.03573	2e-06	-1	5.2e-05	-1	-1	-1	0.000101	0.044513	-1	0.000157	-1	-1	-1	-1	-1	-1	0.512147
DDR2_162774244_D	0.096965	0.121755	-1	0.000762	-1	0.099855	0.511945	0.003215	0.076176	-1	-1	0.180003	0.115817	0.097387	0.125446	-1	0.105456	0.002379	0.08353	-1	1.7e-05	-1	-1	0.114174	0.099855	0	0.096965	0.096965	0.114174	0.001174	0.101297	-1	0.105456	0.101295	0.105456	0.115564	-1	0.083273	0.127484	0.088983	0.105456	0.096965	-1	0.096965	-1	-1	0.078438	0.105456	-1	-1	0.005018	-1	-1	0.108923	0.081496	-1	-1	0.105456	0.096965	-1	0.096965	-1	0.076256	0.129109	-1	0.004515	-1	-1	-1	0.09679	6.2e-05	0.099855	-1	-1	-1	0.114174	-1	-1	-1	-1	0.292307	0.117156	-1	2.6e-05	0.107583	-1	0.114174	-1	-1	-1	0.096965	0.096965	-1	0.121755	-1	-1	-1	-1	-1	0.096965	0.511945
RANBP17_171294168_D	2.1e-05	0.247993	-1	0.00375	-1	0.125448	0.000914	0.002319	0.002347	-1	-1	0.001731	0.000132	0.007278	0.393443	2.1e-05	0.289554	4e-06	0.000536	-1	0.052283	-1	-1	0.000805	0.24531	0.00235	1.4e-05	0.016727	0.000556	0.193294	0.484414	-1	0.289554	0.000433	0.279682	0.187792	-1	0.011739	-1	0.002219	0.289554	0.016727	-1	2e-06	-1	-1	0.003918	0.002404	-1	-1	0.002589	-1	0.002129	2.1e-05	1e-06	-1	-1	0.289554	0.315525	-1	0.511809	-1	8e-06	3.5e-05	-1	0.000373	-1	-1	-1	3.3e-05	0.000649	0.212851	2e-06	-1	-1	0.000738	2e-06	-1	-1	-1	0.095834	0.000183	-1	-1	0	-1	0.00054	-1	-1	-1	0.299369	0.004899	-1	0.002519	-1	-1	-1	-1	-1	0.000165	0.511809
PIEZO2_10685328_D	0.349991	-1	-1	0.091451	-1	-1	0.348654	0.070391	-1	0.000477	-1	0.093925	-1	0.03473	0.014113	-1	0.29043	-1	-1	-1	-1	-1	-1	-1	-1	0.267649	0.000595	-1	-1	0.167339	0.003839	-1	0.29043	-1	0.295494	-1	-1	-1	0.012607	0.021853	0.295494	-1	-1	-1	-1	-1	0.024029	0.299845	-1	-1	0.057111	-1	0.184494	-1	-1	-1	-1	0.511681	0.122918	-1	0.058262	0.001319	0.027019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.001319	-1	-1	-1	-1	-1	-1	0.176787	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.013012	0.062794	-1	-1	-1	-1	-1	-1	-1	0.000145	0.511681
MCM6_135841722_D	-1	0.009525	-1	3.2e-05	-1	0.072439	0.002786	0.000904	-1	-1	-1	-1	-1	-1	0.002617	-1	0.105057	0.00332	-1	-1	0.511562	-1	-1	0.000236	0.072439	0.001596	0.018029	0.016403	0.00079	-1	0.005327	-1	0.105057	-1	0.091806	0.072439	-1	0.000207	-1	0.014656	0.105057	0.016403	-1	-1	-1	-1	-1	0.016833	-1	-1	0.000904	-1	0.001622	-1	9.8e-05	-1	-1	0.157506	0.003014	-1	0.002271	-1	-1	0.010135	-1	-1	-1	-1	-1	0.002546	-1	0.072439	-1	-1	-1	0.001155	-1	-1	-1	-1	0.01711	-1	-1	-1	-1	-1	0.00079	-1	-1	-1	0.001702	0.015195	-1	0.001063	-1	-1	-1	-1	-1	0.006905	0.511562
SESN1_108999742_D	-1	0.178406	-1	-1	-1	0.086425	0.007497	-1	0.022727	-1	-1	4e-06	-1	-1	0.103875	-1	0.224704	0.05002	0.009621	-1	0.11415	-1	-1	0.153436	0.086425	0.009577	0.013461	0.000391	0.199193	-1	0.000714	-1	0.155574	0.03497	0.224704	0.119028	-1	0.002795	-1	0.243571	0.224704	0.000391	-1	0.025106	-1	-1	-1	0.000112	-1	-1	-1	-1	0.009577	0.005022	0.053099	-1	-1	0.154206	0.003233	-1	0.010094	-1	0.511339	6.6e-05	-1	0.000153	-1	-1	-1	3.1e-05	0.096673	0.086425	-1	-1	-1	0.000408	0.0045	-1	-1	-1	0.000128	-1	-1	-1	-1	-1	0.103786	-1	-1	-1	0.002613	0.408235	-1	0.144788	-1	-1	-1	-1	-1	5.9e-05	0.511339
EPB41L2_130875339_D	0.000288	0.09188	-1	3.2e-05	-1	0.35063	0.003406	1.7e-05	-1	-1	-1	0.03923	0.004994	0.001184	9e-06	-1	0.35063	0.013176	-1	-1	6.1e-05	-1	-1	0.001047	0.396073	-1	4.1e-05	0.000373	0.001823	0.00072	0.018284	-1	0.386016	-1	0.35063	0.35063	-1	0.219427	0.034358	2.2e-05	0.35063	0.000373	-1	0.006616	-1	-1	-1	0.16028	-1	-1	1.9e-05	-1	2e-06	-1	4.4e-05	-1	-1	0.35063	0.036078	-1	0.100624	-1	0.003559	0.040473	-1	-1	-1	-1	-1	0.406754	-1	0.35063	-1	-1	-1	0.001823	0.222826	-1	-1	-1	0.170124	0.510885	-1	-1	0.13375	-1	-1	-1	-1	-1	0.012779	0.017668	-1	0.049061	-1	-1	-1	-1	-1	0.000102	0.510885
KCNU1_36804967_D	0.02278	0.258684	0.062692	0.00091	-1	0.028753	0.162912	0.038626	0.000255	-1	1e-06	0.00048	0.015387	3.8e-05	0.510697	-1	0.033034	0.000191	-1	-1	0.000184	-1	-1	0.374754	0.028753	0.178046	0.194401	0.171576	0.426355	0.003169	0.193068	-1	0.027543	-1	0.06086	0.028753	-1	0.004616	0.106292	2.5e-05	0.033034	0.234013	-1	0.01144	-1	-1	0.133014	0.009274	-1	-1	0.032392	-1	0.184914	-1	1.7e-05	-1	-1	0.004769	0	-1	0.152209	-1	8e-06	0.00183	-1	4.2e-05	0	-1	1e-06	0.004718	-1	0.028753	0.0072	-1	-1	0.426355	1.1e-05	-1	-1	-1	0.000324	0.013243	-1	-1	0.00055	0.002012	0.426355	-1	-1	-1	0.232655	0.011733	-1	0.258684	-1	-1	1e-06	-1	-1	0.006004	0.510697
CHI3L1_203186428_D	3.7e-05	3.9e-05	-1	-1	-1	0.02071	-1	-1	4.5e-05	-1	-1	3.6e-05	6e-06	0.092123	2e-06	-1	1e-06	0.00297	0.177428	-1	8e-06	-1	-1	5.1e-05	0.013102	5e-06	0.000165	6.5e-05	0.000532	0.000194	8.9e-05	-1	6e-05	1.7e-05	6.7e-05	0.005999	-1	0.00017	-1	1e-06	0.002433	6.5e-05	-1	9e-06	-1	-1	1.1e-05	0.000218	-1	-1	-1	-1	6e-06	1.5e-05	6e-06	-1	-1	4.1e-05	7.4e-05	-1	1.5e-05	-1	3.1e-05	0.001911	-1	0.140561	-1	-1	-1	4.8e-05	1.9e-05	0.010878	-1	-1	-1	0.000539	-1	-1	-1	-1	0.000368	0.010646	-1	0.510634	1.6e-05	-1	0.000369	-1	-1	-1	2e-05	3e-06	-1	3.9e-05	-1	-1	-1	-1	-1	-1	0.510634
CHD2_92933420_D	0.003196	0.000463	-1	0.000369	-1	0.101563	-1	-1	0.000392	-1	-1	-1	-1	-1	0.002351	-1	0.112436	0.009461	-1	-1	-1	-1	-1	-1	0.101563	-1	0.002128	0.001015	-1	0.000145	0.000884	-1	0.079467	-1	0.112436	0.101563	-1	1.5e-05	-1	0.000286	0.112436	0.001318	-1	0.001492	-1	-1	0.003901	0.290606	-1	-1	-1	-1	-1	-1	0.022714	-1	-1	0.001393	0.00065	-1	0.003994	-1	0.000868	-1	-1	-1	-1	-1	-1	2.2e-05	-1	0.101563	-1	-1	-1	-1	-1	-1	-1	-1	0.51063	0.099211	-1	-1	0.001416	-1	-1	-1	-1	-1	0.000696	0.018989	-1	0.000463	-1	-1	-1	-1	-1	0.001083	0.51063
TRMT11_126010628_D	-1	0.001647	-1	0.006566	-1	0.056238	0.002492	6e-06	0.004819	-1	-1	0.000308	-1	-1	0.001374	-1	0.258189	0.01291	-1	-1	-1	-1	-1	0.011522	0.200698	0.001566	0.001219	0.012644	0.030744	-1	0.000133	-1	0.258189	-1	0.258189	0.118806	-1	-1	0.001358	0.024649	0.071072	0.012644	-1	0.016773	-1	-1	-1	0.212894	-1	-1	-1	-1	0.001516	-1	0.0096	-1	-1	0.510516	0.000445	-1	0.000104	-1	0.002258	1e-06	-1	0.057387	-1	-1	-1	0.002696	0.00033	0.200698	-1	-1	-1	0.030744	0.000803	-1	-1	-1	0.032952	0.035272	-1	9e-06	-1	-1	0.030744	-1	-1	-1	0.000445	0.00206	-1	0.001647	-1	-1	-1	-1	-1	0.00178	0.510516
TROVE2_193076716_D	0.000728	0.001491	-1	0.000282	-1	0.026203	0.00085	0.001383	3e-06	1e-06	4e-06	0.000308	7e-05	0.000329	0.000553	-1	0.042803	3e-06	2.6e-05	0.00293	0.000218	5.2e-05	-1	0.001602	0.026203	0.007447	0.000609	0.026385	0.0055	5.2e-05	0.002938	-1	0.099985	2.1e-05	0.067267	0.002044	0.005094	0	0.000635	0.024638	0.067267	0.026385	-1	7e-06	1.4e-05	-1	0.000742	0.09157	-1	1e-06	0.001383	-1	0.001142	0	1e-06	3e-06	0.000936	0.026897	1.3e-05	0.002967	0.007466	2e-06	-1	0.509737	0.003871	5.9e-05	3e-06	8e-06	3e-06	6.7e-05	1e-05	0.026203	-1	2e-06	-1	0.004517	2.7e-05	-1	0.0043	0.000204	0.054975	0.00077	-1	-1	0.007499	-1	0.006465	-1	9e-06	-1	1.3e-05	0.001182	-1	0.008666	-1	1e-06	4e-06	-1	-1	0.000143	0.509737
OSBPL5_3091483_D	-1	9e-06	0.000359	-1	-1	1.9e-05	-1	-1	-1	1e-06	-1	-1	-1	-1	-1	2e-05	5e-05	-1	-1	4e-06	1.1e-05	-1	-1	0.007001	1.9e-05	-1	-1	1.2e-05	9.5e-05	-1	-1	-1	1e-05	-1	0.066899	1.9e-05	6.3e-05	-1	-1	-1	0.068855	1.2e-05	-1	-1	-1	-1	-1	1.3e-05	-1	-1	-1	-1	-1	-1	-1	-1	6e-06	7e-06	-1	0.509679	-1	-1	3e-06	-1	-1	-1	-1	-1	-1	-1	-1	1.9e-05	3.8e-05	-1	-1	-1	-1	-1	-1	-1	1.6e-05	-1	-1	-1	-1	-1	-1	1e-05	-1	-1	-1	4.9e-05	-1	-1	-1	6e-06	-1	-1	7e-06	-1	0.509679
ITGA6_172502106_D	0.339623	0.258444	0.00087	0.273114	-1	0.160102	0.120603	0.458931	0.174658	3e-06	-1	0.201697	0.035775	0.017302	0.305453	-1	0.272357	0.309957	0.243878	2e-06	0.202979	-1	1e-06	0.242522	0.160102	0.178706	0.360296	0.318136	0.408064	0.134328	0.355575	-1	0.235451	0.369585	0.071611	0.000482	1e-06	0.393139	0.175323	0.436758	0.272357	0.435312	-1	0.494748	-1	-1	0.262379	0.253714	-1	0	0.386087	-1	0.135311	0.50963	0.452685	-1	0.019432	0.250585	0.386976	1e-06	0.396712	1.4e-05	0.240771	0.211916	2.1e-05	0.360418	-1	2e-06	-1	0.234062	0.380248	0.160102	3e-06	-1	-1	0.408064	0.304222	-1	2e-06	-1	0.249405	0.358809	-1	0.006073	0.398666	-1	0.352813	0	-1	0.008743	0.245405	0.312867	0	0.258444	-1	1e-06	-1	-1	-1	0.204381	0.50963
HGF_81744520_D	0.022011	0.015548	-1	6e-05	-1	0.138804	0.014691	0.000131	8.8e-05	-1	-1	0.004518	0.140957	0.07153	0.018374	-1	0.167536	0.028098	3e-06	-1	0.001126	-1	-1	0.091566	0.121477	0.015598	0.034153	0.016868	0.089897	0.000685	0.006229	-1	0.083899	0.00232	0.167536	0.137976	-1	0.015495	0.000557	0.024229	0.15493	0.016868	-1	3.6e-05	-1	-1	0.004832	0.002295	-1	-1	0.000483	-1	0.015598	3e-05	0.059757	-1	0	0.121879	0.027752	-1	0.02797	-1	0.000252	0.509601	-1	2.8e-05	-1	-1	-1	0.118455	0.00024	0.138804	-1	-1	-1	0.083241	0.013643	-1	-1	-1	0.007404	0.002104	-1	0.029949	0.014398	-1	0.091566	-1	-1	-1	0.031819	0.02797	-1	0.03404	-1	-1	-1	-1	-1	0.008154	0.509601
KRT32_41460942_D	-1	-1	-1	-1	-1	0.492831	-1	-1	-1	-1	-1	0.078963	0.00085	-1	-1	-1	0.232596	0.002437	0.003976	-1	0.000613	-1	-1	-1	0.428125	-1	-1	-1	-1	-1	-1	-1	0.268602	-1	0.232596	0.492831	-1	-1	-1	-1	0.232596	-1	-1	-1	-1	-1	0.000416	-1	-1	-1	-1	-1	-1	0.004049	0.003995	-1	-1	0.232596	-1	-1	-1	-1	-1	-1	-1	0.036384	-1	-1	-1	-1	0.000351	0.509494	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.076176	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.509494
MCOLN3_85019464_D	0.004251	3.4e-05	-1	0.059885	-1	0.221878	1.2e-05	1.6e-05	0.002465	-1	-1	4.6e-05	4.3e-05	0.003832	9e-06	-1	0.174371	0.000434	0.000332	-1	2.5e-05	-1	-1	1.3e-05	0.174371	2.3e-05	6e-06	6e-06	-1	-1	6.8e-05	-1	0.154585	0.000348	0.174371	0.174371	0.000192	0.000674	0.000107	1.2e-05	0.174371	6e-06	-1	0.50948	-1	-1	0.089443	0.034505	-1	-1	1.6e-05	-1	3.4e-05	0.00187	0.014321	-1	-1	0.245546	4e-06	-1	0.000619	0.000605	-1	0.000155	-1	0.025545	-1	-1	-1	0.001952	0.002596	0.174371	-1	0.000605	-1	-1	2.6e-05	-1	-1	-1	0.151166	0.503751	-1	0.003229	0.001147	-1	0.006799	-1	-1	-1	4e-06	4.8e-05	-1	2.4e-05	-1	-1	-1	-1	-1	1.2e-05	0.50948
